"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AmD1:Measured current","AmD2:Measured current","AMLr:Measured current"
0.00050199999999999995,9.3765150851648471,0,-17.372393006304502,76.281420881772235,0,5.5582173486250355
0.00050219999999999996,9.3812753801027249,0,-17.055465113374812,45.267385348626689,0,4.3408769526289852
0.00050239999999999996,9.3792372061849143,0,-16.817719701674296,8.6180165882984916,0,2.8163420559786569
0.00050259999999999997,9.3712543264881187,-5.1733787433395095,-13.569129909636729,0,0,2.6192144868606859
0.00050279999999999997,9.3637603210287921,-5.6040932560947541,-13.123427385962831,0,0,2.8202987427375952
0.00050299999999999997,9.3562723083763899,-6.0653483967716193,-12.64719621998116,0,0,2.9984646460333302
0.00050319999999999998,9.3487902837385857,-6.553335123556983,-12.144245443920187,0,0,3.1522652512074574
0.00050339999999999998,9.3413142423268809,-7.0640273560766387,-11.618601128577122,0,0,3.2804516032790043
0.00050359999999999999,9.3338441793566105,-7.5932146904414699,-11.07447366827175,0,0,3.3819828801016296
0.00050379999999999999,9.3263800900469338,-8.1365366110275943,-10.516223569066273,0,0,3.4560348434212984
0.000504,9.318921969620833,-8.689517921001233,-9.9483260182404329,0,0,3.5020065300973076
0.0005042,9.311469813305111,-9.2476051037041493,-9.3753345229060727,0,0,3.5195251291669116
0.00050440000000000001,9.3040236163303867,-9.8062033194597404,-8.8018439132010311,0,0,3.5084490051742137
0.00050460000000000001,9.2965833739310941,-10.360713737204673,-8.2324530106575136,0,0,3.4688688432455672
0.00050480000000000002,9.2891490813454798,-10.906570897637941,-7.6717272650530166,0,0,3.4011069066541673
0.00050500000000000002,9.2817207338155931,-19.590295090493417,0,0,0,3.3057144129517582
0.00050520000000000003,9.2764789631111562,-19.743143507742516,0,0,22.357155630566204,1.6180623185494878
0.00050539999999999992,9.2759613072446481,-19.788985076842554,0,0,46.829174129789344,-0.18475600159091243
0.00050559999999999993,9.2803502645949152,-19.724823683173518,0,0,71.038940226974049,-1.9733729412400436
0.00050579999999999993,9.2893520065377544,-19.555357862098571,0,0,92.628710191161645,-3.6194743029449619
0.00050599999999999994,9.3022177688335148,-19.292640361621007,0,0,109.4302556723365,-5.0050527738846817
0.00050619999999999994,9.3177980695587603,-18.955207450898499,0,0,119.62130084558825,-6.0309159615978487
0.00050639999999999995,9.3346258358941849,-18.56674088920095,0,0,121.85697395474347,-6.6238355729885896
0.00050659999999999995,9.3510224381093643,-18.154359159333154,0,0,115.36679886524243,-6.7418224595415701
0.00050679999999999996,9.3652189784226376,-17.746661284305539,0,0,100.01023961514844,-6.3771475297519835
0.00050699999999999996,9.3754840840053344,-17.371664361093845,0,0,76.286801655235251,-5.5568911818183455
0.00050719999999999997,9.3802489863328518,-17.054783577925956,0,0,45.299971693435623,-4.3409821991409068
0.00050739999999999997,9.3782208669001097,-16.817000383554436,0,0,8.6776073186737754,-2.8178681165412218
0.00050759999999999998,9.3702382763458285,-13.570534924089344,-5.1699416286023121,0,0,-2.6179605041880194
0.00050779999999999998,9.3627450834015669,-13.125024903734921,-5.6004652630682132,0,0,-2.8191719629437118
0.00050799999999999999,9.3552578826144774,-12.648965008480314,-6.061550756748642,0,0,-2.9974742205106004
0.00050819999999999999,9.3477766691927524,-12.146162886183509,-6.5493904522019948,0,0,-3.1514192233181086
0.0005084,9.3403014383484155,-11.620643407050689,-7.0599594696461407,0,0,-3.2797568430340474
0.0005086,9.3328321852973168,-11.076615958339755,-7.58904841225488,0,0,-3.3814450283742401
0.00050880000000000001,9.3253689052591362,-10.518440240757297,-8.1322975697609756,0,0,-3.4556582661476605
0.00050900000000000001,9.3179115934573726,-9.9505908444719111,-8.6852323424428342,0,0,-3.501794282836765
0.00050920000000000002,9.3104602451193479,-9.3776208925748872,-9.2432995976638068,0,0,-3.5194789323091138
0.00050940000000000002,9.3030148554761976,-8.8041250473888795,-9.8019046635635156,0,0,-3.5085692299944156
0.00050960000000000003,9.2955754197628711,-8.2347021801944127,-10.356448659331328,0,0,-3.4691545089211195
0.00050979999999999992,9.2881419332181316,-7.6739180076713387,-10.902365858764924,0,0,-3.4015556882661619
0.00050999999999999993,9.2807143910845458,0,-19.587428980374181,0,0,-3.3063226604065576
0.00051019999999999993,9.2754717558626893,0,-19.740347223237332,22.340697284191407,0,-1.6196187948497425
0.00051039999999999994,9.2749501299699073,0,-19.78631221720601,46.798299034606906,0,0.18236249125247284
0.00051059999999999994,9.2793325363567494,0,-19.722319398502965,70.996797908046076,0,1.9703138571680796
0.00051079999999999995,9.2883258705026606,0,-19.553055625533823,92.579330486884047,0,3.6159689919466089
0.00051099999999999995,9.3011822394803172,0,-19.290559584300343,109.37825767326777,0,5.0013526396197747
0.00051119999999999996,9.3167531169571483,0,-18.953352111479028,119.57155939179424,0,6.0272863266776895
0.00051139999999999996,9.3335724009870837,0,-18.56509927654292,121.81426775318914,0,6.6205365414325783
0.00051159999999999997,9.3499623779104741,0,-18.152904746645664,115.3354656087817,0,6.7390901599936086
0.00051179999999999997,9.3641549450951125,0,-17.745354671447291,99.993862973898445,0,6.3751770920821293
0.00051199999999999998,9.3744193465550971,0,-17.370456144703379,76.287952706827994,0,5.5558226744156425
0.00051219999999999998,9.3791872077866074,0,-17.053617942174238,45.320023427410874,0,4.3408905404010092
0.00051239999999999999,9.3771658530455557,0,-16.815819152390027,8.7166355760011847,0,2.818757687206543
0.00051259999999999999,9.3691837994334843,-5.167504147865901,-13.570863451001067,0,0,2.617018698095785
0.0005128,9.3616914497334101,-5.5978828767585442,-13.125500022708277,0,0,2.8183037359272642
0.000513,9.3542050915161834,-6.0588358880596429,-12.649574294972723,0,0,2.9966866246644863
0.00051320000000000001,9.346724719990533,-6.5465566072203965,-12.146892832760667,0,0,3.150718655478904
0.00051340000000000001,9.3392503303690226,-7.057021127589727,-11.621479533148319,0,0,3.2791489928253972
0.00051360000000000002,9.3317819178680423,-7.5860209078072272,-11.077542927928858,0,0,3.3809348319988963
0.00051380000000000002,9.3243194777078084,-8.1291969684588601,-10.519441986956757,0,0,3.4552498663018021
0.00051400000000000003,9.3168630051123582,-8.6820753101288908,-9.9516507000958256,0,0,3.5014909950721189
0.00051420000000000003,9.3094124953095498,-9.2401032650651906,-9.378721725553909,0,0,3.5192832181160085
0.00051439999999999993,9.3019679435310554,-9.7986864870969441,-8.8052493999651666,0,0,3.5084826768242938
0.00051459999999999993,9.2945293450123625,-10.35322627926546,-8.2358324107592669,0,0,3.469177817310646
0.00051479999999999994,9.2870966949927691,-10.899156955892487,-7.6750364340930499,0,0,3.4016886661673613
0.00051499999999999994,9.2796699887153764,-19.584898927569046,0,0,0,3.3065642247688762
0.00051519999999999995,9.2744273226342155,-19.737850101815816,0,0,22.332144615420486,1.6203794368015059
0.00051539999999999995,9.2739040445653309,-19.783877713173336,0,0,46.782188894220035,-0.18113699174230113
0.00051559999999999996,9.2782834407511441,-19.719972956241275,0,0,70.974740104146164,-1.9687111561946917
0.00051579999999999996,9.2872727816685217,-19.550816640788224,0,0,92.553433064754927,-3.6141038525771947
0.00051599999999999997,9.3001246339837511,-19.288440033721521,0,0,109.35097462359306,-4.9993586493498796
0.00051619999999999997,9.3156909823475171,-18.951355717452866,0,0,119.54551343220604,-6.0253062592094295
0.00051639999999999998,9.3325062502790868,-18.563221267410974,0,0,121.79206096964791,-6.6187120581806624
0.00051659999999999998,9.3488932261202535,-18.15113222946756,0,0,115.31949161589083,-6.7375515941833903
0.00051679999999999999,9.3630842495288373,-17.743667590276797,0,0,99.986134140582521,-6.3740340521772296
0.00051699999999999999,9.3733489151622074,-17.368828755129538,0,0,76.289954904206652,-5.5551561443547914
0.00051719999999999999,9.3781190821920539,-17.05202069566263,0,0,45.332608767983047,-4.340747046020482
0.0005174,9.3761021746999909,-16.814220854429355,0,0,8.7399608709758034,-2.8191459490837385
0.0005176,9.3681207922606795,-13.570155235357657,-5.1660863491637032,0,0,-2.6162882023982585
0.00051780000000000001,9.3606292926262711,-13.124908638519717,-5.5963499467328246,0,0,-2.8175941019646529
0.00051800000000000001,9.3531437837949305,-12.649095913947384,-6.0571916536424775,0,0,-2.9960036173317333
0.00051820000000000002,9.3456642609759299,-12.146522715510192,-6.5448058064416665,0,0,-3.150067823202944
0.00051840000000000002,9.338190719382375,-11.621212067709383,-7.055169371055368,0,0,-3.2785356224923752
0.00051860000000000003,9.3307231542311992,-11.07737167537319,-7.5840746330892079,0,0,-3.3803639060073727
0.00051879999999999993,9.3232615607431608,-10.519359733718712,-8.1271633877676095,0,0,-3.4547260220908016
0.00051899999999999993,9.3158059341428405,-9.9516495165922159,-8.6799623516934652,0,0,-3.5010184874527859
0.00051919999999999994,9.3083562696586348,-9.378793030619665,-9.2379195086976047,0,0,-3.5188658847128278
0.00051939999999999994,9.3009125625227593,-8.8053840305812088,-9.7964410944643099,0,0,-3.508123906906583
0.00051959999999999994,9.2934748079712417,-8.2360206965059124,-10.350928919436569,0,0,-3.4688805242674512
0.00051979999999999995,9.2860430012439181,-7.6752682757239992,-10.896817726763839,0,0,-3.4014552638493112
0.00051999999999999995,9.2786171375844333,0,-19.582685874810736,0,0,-3.3063966078890905
0.00052019999999999996,9.273375093213275,0,-19.735632793062674,22.329923341543992,0,-1.6203860921654547
0.00052039999999999996,9.272851989019081,0,-19.781666857846879,46.777752452883007,0,0.1809564171723288
0.00052059999999999997,9.2772311358697781,0,-19.717778868392021,70.968323644976266,0,1.9683694819063362
0.00052079999999999997,9.2862198732024943,0,-19.54864852236237,92.54548373057429,0,3.6136254372293202
0.00052099999999999998,9.2990708759750049,0,-19.286305338156208,109.34211920312114,0,4.9987776315314676
0.00052119999999999998,9.3146362686192745,0,-18.949259639473279,119.53651305185173,0,6.0246640933008777
0.00052139999999999999,9.3314506358125797,0,-18.561166395790661,121.78375609494927,0,6.6180545231892793
0.00052159999999999999,9.3478369367765275,0,-18.149118387752161,115.31274133126723,0,6.7369254913925687
0.0005218,9.3620276794147426,0,-17.741691876910064,99.981754087796844,0,6.3734838298414722
0.000522,9.3722926118308827,0,-17.366885780037208,76.288658355663543,0,5.5547206928795951
0.00052220000000000001,9.3770637207455927,0,-17.050102996182257,45.334955083886214,0,4.3404568947149968
0.00052240000000000001,9.375048522662027,0,-16.812319460543872,8.7463150558803839,0,2.8190210665603566
0.00052260000000000002,9.3670679473363894,-5.1655085395628939,-13.568627355109886,0,0,2.6158288865513626
0.00052280000000000002,9.3595772896411003,-5.5956972001855254,-13.123457379096674,0,0,2.8171126930805803
0.00052300000000000003,9.3520926220755953,-6.0564607275745006,-12.647724516576691,0,0,2.9955040271440336
0.00052319999999999992,9.3446139398496886,-6.5439941003608793,-12.145233779338497,0,0,3.1495541110633147
0.00052339999999999993,9.337141238177022,-7.054274947658203,-11.62000752869584,0,0,3.2780119623869592
0.00052359999999999993,9.3296745122750657,-7.5830962339786003,-11.07625279057153,0,0,3.3798345526425133
0.00052379999999999994,9.322213757365116,-8.1261004436547921,-10.51832707107544,0,0,3.4541952763238166
0.00052399999999999994,9.3147589686722903,-8.6788149870008837,-9.9507029503436968,0,0,3.5004906613486302
0.00052419999999999995,9.3073101414255213,-9.2366885405256873,-9.3779317423253534,0,0,3.5183452665105581
