"Time / s","Am1-source:Measured current","AmD1:Measured current","AmD4:Measured current","AmD3:Measured current","AmD2:Measured current","VmD1:Measured voltage","VmD4:Measured voltage","VmD3:Measured voltage","VmD2:Measured voltage","VmC1:Measured voltage"
0.0024029999999999998,0,0,0,0,0,-2.9658012083957477,-14.414443720287624,-14.414443720287624,-2.9658012083957477,17.380244928683371
0.0024039999999999999,0,0,0,0,0,-3.0087471942230017,-14.354126176758168,-14.354126176758168,-3.0087471942230017,17.36287337098117
0.002405,0,0,0,0,0,-3.0519258095555806,-14.293593366598206,-14.293593366598206,-3.0519258095555806,17.345519176153786
0.0024059999999999997,0,0,0,0,0,-3.0953349985416079,-14.232847328305416,-14.232847328305416,-3.0953349985416079,17.328182326847024
0.0024069999999999999,0,0,0,0,0,-3.1389726965776852,-14.171890109146347,-14.171890109146347,-3.1389726965776852,17.310862805724032
0.002408,0,0,0,0,0,-3.1828368303899364,-14.110723765075351,-14.110723765075351,-3.1828368303899364,17.293560595465287
0.0024089999999999997,0,0,0,0,0,-3.2269253181154971,-14.049350360653083,-14.049350360653083,-3.2269253181154971,17.276275678768581
0.0024099999999999998,0,0,0,0,0,-3.2712360693845071,-13.987771968964484,-13.987771968964484,-3.2712360693845071,17.259008038348991
0.0024109999999999999,0,0,0,0,0,-3.3157669854020888,-13.925990671536791,-13.925990671536791,-3.3157669854020888,17.24175765693888
0.0024120000000000001,0,0,0,0,0,-3.360515959030959,-13.864008558256902,-13.864008558256902,-3.360515959030959,17.224524517287861
0.0024129999999999998,0,0,0,0,0,-3.4054808748742857,-13.801827727288511,-13.801827727288511,-3.4054808748742857,17.207308602162797
0.0024139999999999999,0,0,0,0,0,-3.4506596093587971,-13.739450284988969,-13.739450284988969,-3.4506596093587971,17.190109894347767
0.002415,0,0,0,0,0,-3.49605003081831,-13.676878345825756,-13.676878345825756,-3.49605003081831,17.172928376644066
0.0024159999999999997,0,0,0,0,0,-3.541649999577448,-13.614114032292722,-13.614114032292722,-3.541649999577448,17.15576403187017
0.0024169999999999999,0,0,0,0,0,-3.5874573680359436,-13.551159474825793,-13.551159474825793,-3.5874573680359436,17.138616842861737
0.002418,0,0,0,0,0,-3.6334699807528521,-13.488016811718722,-13.488016811718722,-3.6334699807528521,17.121486792471575
0.0024189999999999997,0,0,0,0,0,-3.6796856745314708,-13.424688189038164,-13.424688189038164,-3.6796856745314708,17.104373863569634
0.0024199999999999998,0,0,0,0,0,-3.7261022785043112,-13.361175760538671,-13.361175760538671,-3.7261022785043112,17.087278039042982
0.002421,0,0,0,0,0,-3.7727176142184904,-13.297481687577303,-13.297481687577303,-3.7727176142184904,17.070199301795792
0.0024219999999999997,0,0,0,0,0,-3.8195294957213033,-13.233608139028023,-13.233608139028023,-3.8195294957213033,17.053137634749326
0.0024229999999999998,0,0,0,0,0,-3.8665357296463521,-13.169557291195563,-13.169557291195563,-3.8665357296463521,17.036093020841914
0.0024239999999999999,0,0,0,0,0,-3.913734115299583,-13.10533132772936,-13.10533132772936,-3.913734115299583,17.019065443028943
0.0024250000000000001,0,0,0,0,0,-3.9611224447459357,-13.040932439536899,-13.040932439536899,-3.9611224447459357,17.002054884282835
0.0024259999999999998,0,0,0,0,0,-4.0086985028961584,-12.976362824696867,-12.976362824696867,-4.0086985028961584,16.985061327593026
0.0024269999999999999,0,0,0,0,0,-4.0564600675939451,-12.911624688372015,-12.911624688372015,-4.0564600675939451,16.968084755965961
0.002428,0,0,0,0,0,-4.1044049097031969,-12.846720242721871,-12.846720242721871,-4.1044049097031969,16.951125152425067
