"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
0.00022966666666666667,58.801681518554688,-58.909255981445313,-58.694107055664063,-24.426822662353516,0,0
0.00023000000000000001,58.723331451416016,0,-119.73600006103516,-24.160541534423828,0,0
0.00023033333333333334,58.662208557128906,0,-121.68955993652344,-12.985980987548828,114.33918762207031,0
0.00023066666666666667,58.648334503173828,0,-122.34195709228516,0.73270416259765625,275.39755249023438,0
0.000231,58.689071655273438,0,-121.57345581054688,14.295425415039063,433.57501220703125,0
0.00023133333333333334,58.775062561035156,0,-119.53437805175781,25.0340576171875,539.85833740234375,0
0.00023166666666666667,58.882106781005859,0,-116.61534118652344,30.841117858886719,555.54278564453125,0
0.000232,58.975971221923828,0,-113.36968994140625,30.587112426757813,459.90692138671875,0
0.00023233333333333336,59.019172668457031,0,-110.40379333496094,24.344081878662109,254.32099914550781,0
0.00023266666666666669,58.978466033935547,-23.941280364990234,-94.015647888183594,15.207059860229492,0,0
0.00023300000000000003,58.899879455566406,-28.323513031005859,-89.476242065429688,17.973781585693359,0,0
0.00023333333333333336,58.821395874023438,-33.394882202148438,-84.247909545898438,20.335250854492188,0,0
0.00023366666666666669,58.743019104003906,-39.039283752441406,-78.446762084960938,22.238252639770508,0,0
0.00023400000000000002,58.664745330810547,-45.127677917480469,-72.201812744140625,23.639911651611328,0,0
0.00023433333333333336,58.586578369140625,-51.521072387695313,-65.652084350585938,24.508657455444336,0,0
0.00023466666666666669,58.508514404296875,-58.073562622070313,-58.943466186523438,24.824926376342773,0,0
0.00023500000000000002,58.430553436279297,-119.18103790283203,0,24.581613540649414,0,0
0.00023533333333333335,58.370079040527344,-121.17824554443359,0,13.336370468139648,0,116.08695983886719
0.00023566666666666668,58.357643127441406,-121.86399841308594,0,-0.5203857421875,0,280.12786865234375
0.00023600000000000002,58.400947570800781,-121.11316680908203,0,-14.261116027832031,0,442.01708984375
0.00023633333333333335,58.490772247314453,-119.07386016845703,0,-25.182304382324219,0,552.0906982421875
0.00023666666666666668,58.602828979492188,-116.13803100585938,0,-31.14019775390625,0,570.97686767578125
0.00023700000000000001,58.702583312988281,-112.86372375488281,0,-30.975364685058594,0,477.40301513671875
0.00023733333333333335,58.752124786376953,-109.86445617675781,0,-24.742076873779297,0,272.41302490234375
0.00023766666666666668,58.717693328857422,-93.376426696777344,-24.058952331542969,-14.703521728515625,0,0
0.00023800000000000001,58.639453887939453,-88.976234436035156,-28.30267333984375,-17.444181442260742,0,0
0.00023833333333333334,58.561317443847656,-83.892501831054688,-33.230129241943359,-19.791526794433594,0,0
0.00023866666666666668,58.483287811279297,-78.238113403320313,-38.728469848632813,-21.692665100097656,0,0
0.00023900000000000001,58.405361175537109,-72.138748168945313,-44.671966552734375,-23.104759216308594,0,0
0.00023933333333333334,58.327537536621094,-65.730186462402344,-50.924888610839844,-23.995998382568359,0,0
0.00023966666666666667,58.24981689453125,-59.155117034912109,-57.344512939453125,-24.346315383911133,0,0
0.00024000000000000001,58.172203063964844,0,-118.52876281738281,-24.147838592529297,0,0
0.00024033333333333334,58.111244201660156,0,-120.49398040771484,-13.20404052734375,110.95759582519531,0
0.00024066666666666667,58.096515655517578,0,-121.17955780029297,0.3265533447265625,269.4178466796875,0
0.000241,58.135757446289063,0,-120.45957183837891,13.780967712402344,426.4619140625,0
0.00024133333333333334,58.220180511474609,0,-118.47527313232422,24.512313842773438,533.46685791015625,0
0.00024166666666666667,58.326221466064453,0,-115.60704803466797,30.414306640625,551.7501220703125,0
0.00024200000000000003,58.420211791992188,0,-112.39889526367188,30.338432312011719,460.2398681640625,0
0.00024233333333333336,58.465087890625,0,-109.45063018798828,24.321254730224609,259.65283203125,0
0.00024266666666666669,58.427749633789063,-23.586982727050781,-93.268516540527344,14.911697387695313,0,0
