time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Voltage: VMLp,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.0002965,0.0,-5.233303457900654,-5.233303457900654,0.009592459029323897,106.73193583040852,100.0,-19.560724927039598,0.0,9.591139810354635
0.0002966666666666667,0.0,-5.845883057345591,-5.845883057345591,0.010753100125205547,110.55994560618129,100.0,-19.274525718940687,0.0,9.603075253197114
0.00029683333333333336,0.0,-6.1618411251671334,-6.1618411251671334,0.011385257791209566,108.93791002745927,100.0,-18.963235749953654,0.0,9.615198309662457
0.000297,0.0,-6.16572116581801,-6.16572116581801,0.011461468245205782,101.5825439668586,100.0,-18.64211107849868,0.0,9.626565076328484
0.00029716666666666666,0.0,-5.857991115608915,-5.857991115608915,0.010982631025308559,88.50339198235775,100.0,-18.326776354739525,0.0,9.636209501081227
0.00029733333333333337,0.0,-5.2550062155707025,-5.2550062155707025,0.009977939041864527,70.0021451137143,100.0,-18.03242802230514,0.0,9.64319274732295
0.0002975,0.0,-4.388161856784892,-4.388161856784892,0.008503366072328614,46.65706227468431,100.0,-17.773060029667885,0.0,9.646651137231643
0.0002976666666666667,0.0,-3.30228026504661,-3.30228026504661,0.006638790015694455,19.29330291703176,100.0,-17.560751511722717,0.0,9.645840230713643
0.0002978333333333333,0.0,-2.053313920149317,-2.053313920149317,0.004483899717739954,-11.059304674180638,100.0,-17.40505270963455,2.2446985334762806,9.640172795750438
0.00029800000000000003,0.0,-2.798387247096964,-2.798387247096964,-0.049459257715082854,0.09619129446892172,100.0,-14.17408430349026,-5.116814276728722,9.633723391991492
0.0002981666666666667,0.0,-2.977772187803457,-2.977772187803457,0.015809077054158224,-0.015538693081417667,100.0,-13.89572909130923,-5.358752571540477,9.627303268928006
0.00029833333333333334,0.0,-3.1489101691165162,-3.1489101691165162,0.015423627570224202,-0.014961044724725453,100.0,-13.474902539040295,-5.7668726436322535,9.620887282362727
