time,Current: AMD1,Current: AM1-IL,Current: AM2-MOSFET,Current: AM3-Resistor,Voltage: VMD1,Voltage: VM1-VR,Voltage: VM2-Vin
0.000261,0.0,2.1933887629193567,2.1933887629193567,2.3629512330174776,-12.0,5.907378082543694,12.0
0.0002612,0.0,2.2031434801699192,2.2031434801699192,2.359690141701184,-12.0,5.89922535425296,12.0
0.0002614,0.0,2.212910726060088,2.212910726060088,2.356686913214329,-12.0,5.891717283035822,12.0
0.00026159999999999996,0.0,2.222689478874983,2.222689478874983,2.3539366793381546,-12.0,5.884841698345387,12.0
0.00026179999999999997,0.0,2.2324787362198797,2.2324787362198797,2.351434648213586,-12.0,5.878586620533965,12.0
0.00026199999999999997,0.0,2.242277514717035,2.242277514717035,2.349176103208732,-12.0,5.87294025802183,12.0
0.0002622,0.0,2.252084849707012,2.252084849707012,2.3471564018028572,-12.0,5.867891004507142,12.0
0.0002624,0.0,2.261899794954433,2.261899794954433,2.345370974486577,-12.0,5.863427436216442,12.0
0.0002626,0.0,2.271721422358104,2.271721422358104,2.343815323678056,-12.0,5.85953830919514,12.0
0.0002628,0.0,2.281548821665438,2.281548821665438,2.3424850226549614,-12.0,5.856212556637403,12.0
0.000263,0.0,2.2913811001911237,2.2913811001911237,2.341375714501958,-12.0,5.853439286254894,12.0
0.0002632,0.0,2.301217382539973,2.301217382539973,2.3404831110735143,-12.0,5.851207777683785,12.0
0.0002634,0.0,2.311056810333882,2.311056810333882,2.3398029919718,-12.0,5.8495074799295,12.0
0.0002636,0.0,2.3208985419428596,2.3208985419428596,2.3393312035394547,-12.0,5.848328008848637,12.0
0.00026379999999999996,0.0,2.3307417522200464,2.3307417522200464,2.3390636578670194,-12.0,5.847659144667548,12.0
0.00026399999999999997,0.0,2.340585632240683,2.340585632240683,2.338996331814809,-12.0,5.847490829537022,12.0
0.00026419999999999997,0.0,2.350429389044955,2.350429389044955,2.339125266049027,-12.0,5.8478131651225675,12.0
0.0002644,0.0,2.360272245384673,2.360272245384673,2.339446564091914,-12.0,5.848616410229785,12.0
0.0002646,0.0,2.3701134394737178,2.3701134394737178,2.339956391385722,-12.0,5.8498909784643045,12.0
0.0002648,0.0,2.3799522247422056,2.3799522247422056,2.340650974370321,-12.0,5.851627435925802,12.0
