time,Vo,Io,VC1,ILr
0.00040999999999999804,53.885528896816034,215.54211558726414,-845.5513913223222,-19.765449761022147
0.0004100000000000026,53.885528896815046,215.54211558726018,-845.5513913238308,-19.76544976100816
0.00041000000000000606,53.88552889681429,215.54211558725717,-845.5513913249782,-19.76544976083772
0.0004102040709644104,53.85524075629076,215.42096302516305,-895.0862530831715,-9.284816069232988
0.0004103756584130073,53.852995042880764,215.41198017152306,-908.3665021331594,-1.864446375066109e-10
0.0004103756584130108,53.852995042880934,215.41198017152374,-908.366502133159,1.8971491044794675e-12
0.00041057972937741513,53.87874087320104,215.51496349280416,-889.7915347798923,10.866878403524922
0.00041078380034181947,53.93315679320585,215.7326271728234,-835.790417903301,20.766916021064972
0.0004109878713062238,54.011176897846106,216.04470759138442,-750.874951878338,28.99082394878874
0.00041119194227062816,54.104977878700275,216.4199115148011,-641.7400703104277,34.96780649340686
0.0004113960132350325,54.205447257738406,216.82178903095362,-516.7302765284605,38.301729351623806
0.00041160008419943684,54.3022785077742,217.2091140310968,-385.1937874348608,38.79986641228369
0.0004118041551638412,54.38485871278702,217.5394348511481,-256.7719518150584,36.48265800537065
0.0004120082261282455,54.44307564789787,217.77230259159148,-140.68136317797322,31.57817038817807
0.00041221229709264987,54.46805781560002,217.87223126240008,-45.04088043624467,24.501342625796696
0.0004124163680570542,54.45280960811446,217.81123843245783,23.707591587436173,15.819813889785308
0.00041244979869024616,54.446162609515355,217.78465043806142,32.10559711307289,14.280017276798407
0.00041244979869024963,54.4461626095146,217.7846504380584,32.10559711389871,14.2800172766379
0.000412653869654654,54.40173676185594,217.60694704742377,82.96657175120501,15.617778458808118
0.00041300639359478637,54.325078936312785,217.30031574525114,180.71225657032073,17.619212361645545
0.000413605283887793,54.19509413165538,216.78037652662152,368.9009610073506,19.969930960310474
0.0004142041741807996,54.065421600218706,216.26168640087482,573.4334722491009,20.884025380722782
0.0004148030644738062,53.936058083349025,215.7442323333961,779.5840921360361,20.294035772181516
0.00041499999999999404,53.89358699587876,215.57434798351505,845.4147771890362,19.773138121253744
0.0004149999999999975,53.89358699587803,215.57434798351213,845.4147771901755,19.773138121243246
0.0004150000000000021,53.89358699587704,215.57434798350815,845.4147771917028,19.773138121229103
0.0004150000000000056,53.893586995876284,215.57434798350513,845.4147771928507,19.773138121058764
0.00041520408499486837,53.86327951338865,215.4531180535546,894.9878869264962,9.297527858801942
0.000415375980786761,53.86101971102164,215.44407884408656,908.3103120975395,1.8761170395009685e-10
0.00041537598078676447,53.86101971102181,215.44407884408724,908.3103120975392,-6.608047442568932e-13
0.00041558006578162724,53.886762351459815,215.54704940583926,889.7402713022761,-10.863244521998432
0.00041578415077649,53.94116154843703,215.76464619374812,835.7536449466409,-20.759873727097222
0.0004159882357713528,54.01915221330045,216.0766088532018,750.8615175505946,-28.980750112565396
0.0004161923207662156,54.112912200237254,216.45164880094902,641.7577636330077,-34.95521630259062
0.00041639640576107836,54.213330649926306,216.85332259970522,516.7854994594442,-38.287258791943295
0.00041660049075594114,54.31010293469392,217.2404117387757,385.2912502916718,-38.78424990208198
0.0004168045757508039,54.392618325104394,217.57047330041758,256.9144047043711,-36.466700842618835
0.0004170086607456667,54.45076701760972,217.80306807043888,140.86938068213058,-31.562715990392167
0.00041721274574052947,54.47568008887841,217.90272035551365,45.27271963861333,-24.48723502759988
0.00041741683073539225,54.46036455355182,217.84145821420728,-23.436038806432077,-15.807856517914749
0.00041745001560566204,54.45376085417063,217.81504341668253,-31.7690391694109,-14.279956774064475
0.0004174500156056655,54.453760854169886,217.81504341667954,-31.769039170236734,-14.279956773904038
0.0004176541006005283,54.40932575300735,217.6373030120294,-82.63487093979789,-15.618637670470314
0.0004180065554835403,54.33267224217229,217.33068896868917,-180.36952639536415,-17.62112779710282
0.0004186052916947265,54.202702676890354,216.81081070756142,-368.53854555370896,-19.973815467879724
0.00041920402790591267,54.073045267462724,216.2921810698509,-573.069095965099,-20.890326933464287
0.00041980276411709885,53.94369675768286,215.77478703073143,-779.2430447873072,-20.30305699016302
0.00041999999999999785,53.90115489686988,215.60461958747953,-845.2032352008345,-19.782030601867366
0.0004200000000000013,53.901154896869144,215.60461958747658,-845.2032352019742,-19.78203060185687
0.00042000000000000603,53.90115489686813,215.6046195874725,-845.203235203538,-19.782030601842408
0.0004200000000000095,53.901154896867375,215.6046195874695,-845.2032352046864,-19.782030601672204
0.00042020410303659773,53.87082564412556,215.48330257650224,-894.8216495753177,-9.312591543109185
0.0004203763689579635,53.86855000720405,215.4742000288162,-908.194510171666,-1.8700063719734317e-10
0.00042037636895796696,53.868550007204234,215.47420002881694,-908.1945101716658,1.1812772982011666e-12
0.0004205804719945552,53.89429000550455,215.5771600220182,-889.630523963351,10.858736240706612
0.0004207845750311434,53.948670279259396,215.79468111703758,-835.6617217871743,20.751129339604027
0.00042098867806773164,54.02662670005812,216.10650680023247,-750.7983462083006,28.968225851373095
0.00042119278110431987,54.12033849308207,216.4813539723283,-641.7330206757105,34.939537928861846
0.0004213968841409081,54.22069672474793,216.88278689899172,-516.8072121170751,38.269201919238725
0.0004216009871774963,54.31739904433275,217.269596177331,-385.36541794625134,38.76471444409411
0.00042180509021408455,54.399837367049415,217.59934946819766,-257.0446555765818,36.44667889396225
0.0004220091932506728,54.45790484613235,217.8316193845294,-141.05668596038805,31.543252871573223
0.000422213296287261,54.482735733041935,217.93094293216774,-45.51519175260507,24.469383859968083
0.00042241739932384923,54.46734031008323,217.86936124033292,23.143235239524046,15.792627441007404
0.0004224502877786732,54.460789215836186,217.84315686334475,31.397454979078056,14.279081985763053
0.00042245028777867664,54.46078921583544,217.84315686334176,31.397454979903873,14.279081985602698
0.00042265439081526487,54.41634445224107,217.66537780896428,82.26656986986045,15.618798042461872
0.00042300676958533564,54.33969759725452,217.35879038901808,179.98450355907704,17.622473727217884
0.00042360533322938427,54.20974864746663,216.83899458986653,368.1236436025863,19.977403495672217
0.0004242038968734329,54.08011171359031,216.32044685436125,572.6447955749946,20.896713709996856
0.0004248024605174815,53.95078354224717,215.8031341689887,778.8388131990984,20.31262966872848
0.00042499999999999797,53.908170626465605,215.63268250586242,844.9317218085631,19.7916163584198
0.00042500000000000144,53.90817062646486,215.63268250585944,844.9317218097033,19.79161635840932
0.0004250000000000062,53.908170626463836,215.63268250585534,844.9317218112859,19.791616358394705
0.0004250000000000097,53.90817062646308,215.63268250585233,844.931721812435,19.791616358224648
0.00042520412448386526,53.87781789077606,215.51127156310423,894.600112130573,9.329205177753256
0.00042537680360649736,53.8755250218656,215.5021000874624,908.0290978044111,1.8738077756097482e-10
0.00042537680360650083,53.87552502186578,215.50210008746313,908.0290978044109,-6.998845947236987e-13
0.0004255809280903564,53.901262404035926,215.6050496161437,889.4719945731475,-10.85356175429714
0.000425785052574212,53.95562174743794,215.82248698975175,835.5234711422426,-20.74108533295558
0.0004259891770580676,54.03353997035631,216.13415988142523,750.6928527873486,-28.953824134523604
0.00042619330154192316,54.12719779211314,216.50879116845255,641.6713957501195,-34.92148236556038
0.00042639742602577875,54.22748840064172,216.90995360256687,516.7987532155897,-38.248368140910785
0.00042660155050963433,54.324111970430735,217.29644788172294,385.4171744937893,-38.7421230049432
0.0004268056749934899,54.40646337605912,217.6258535042365,257.1610241152739,-36.423460755257395
0.0004270097994773455,54.46443911145046,217.85775644580184,141.23906139662714,-31.520606627410906
0.0004272139239612011,54.4891770506944,217.9567082027776,45.76170727136092,-24.448524881060674
0.00042741804844505666,54.47369124247084,217.89476496988337,-22.83784395917947,-15.77473003515626
0.00042745059702721777,54.467200821130376,217.8688032845215,-31.001588347581844,-14.277627616799027
0.00042745059702722124,54.46720082112962,217.8688032845185,-31.001588348407587,-14.277627616638767
0.0004276547215110768,54.42274615608278,217.69098462433112,-81.87300596464311,-15.618462913648859
0.000428007019318254,54.34610788440035,217.3844315376014,-179.5702178465465,-17.62341334692194
0.00042860539771507364,54.216183780252024,216.8647351210081,-367.6723337930922,-19.980773998076145
0.00042920377611189325,54.08657153530429,216.34628614121715,-572.1788448713922,-20.90314729058727
0.00042980215450871286,53.95726789928078,215.82907159712312,-778.3905742227669,-20.32257240667269
0.0004299999999999975,53.91458386842285,215.6583354736914,-844.6184810121374,-19.80167176211166
0.00043000000000000097,53.914583868422106,215.65833547368842,-844.6184810132783,-19.801671762101194
0.0004300000000000057,53.91458386842108,215.65833547368433,-844.6184810148436,-19.80167176208676
0.00043000000000000915,53.914583868420344,215.65833547368138,-844.6184810159953,-19.801671762076147
0.00043000000000001387,53.91458386841933,215.6583354736773,-844.6184810175517,-19.801671761846794
0.0004300000000000186,53.91458386841831,215.65833547367325,-844.6184810191082,-19.801671761617442
0.00043000000000004216,53.914583868413224,215.6583354736529,-844.6184810268908,-19.80167176047067
0.00043000000000016007,53.9145838683878,215.6583354735512,-844.6184810658034,-19.801671754736798
0.0004300000000007496,53.914583868260664,215.65833547304265,-844.6184812603664,-19.801671726067443
0.0004300000000036973,53.91458386762497,215.65833547049988,-844.6184822331811,-19.80167158272067
0.00043000000001843565,53.91458386444651,215.65833545778605,-844.6184870972548,-19.801670865986793
0.0004300000000921275,53.91458384855425,215.658335394217,-844.6185114176208,-19.80166728231729
0.00043000000046058685,53.91458376909299,215.65833507637197,-844.618633019384,-19.801649363967083
0.0004300000023028835,53.91458337178799,215.65833348715196,-844.6192410265501,-19.80155977214861
0.0004300000115143668,53.914581385295755,215.65832554118302,-844.6222810211166,-19.801111811370145
0.0004300000575717833,53.914571453653075,215.6582858146123,-844.6374799623395,-19.798871965328033
0.00043000028785886586,53.91452181590375,215.658087263615,-844.7134488763294,-19.78767168167986
0.00043000143929427853,53.91427413901436,215.65709655605744,-845.0926484083889,-19.73164396588931
0.0004300071964713419,53.9130485826814,215.6521943307256,-846.9724909621083,-19.45085275366975
0.00043003598235665874,53.90724533356808,215.6289813342723,-855.9642988924331,-18.031185536030936
0.00043017991178324297,53.88673953558904,215.54695814235615,-890.3727696683741,-10.617701704303023
0.0004303769217451442,53.88290553255956,215.53162213023825,-907.8306747325297,-4.902744876744691e-13
0.00043037692174514766,53.88290553255974,215.53162213023896,-907.8306747325296,1.8816237457031093e-10
0.0004305749873996111,53.9074780378615,215.629912151446,-890.3552639711636,10.536313107348501
0.00043077305305407455,53.95908435085616,215.83633740342464,-839.4669394059642,20.184194223512097
0.000430971118708538,54.03320484050878,216.13281936203512,-759.1896073174519,28.29136507418236
0.00043116918436300145,54.123176467942706,216.49270587177082,-655.509294498848,34.32471549677647
0.0004314080903220964,54.240108164508605,216.96043265803442,-510.23740745645347,38.31669556532334
0.0004316469962811914,54.35125442329701,217.40501769318803,-356.7529561480205,38.44246729970132
0.00043188590224028635,54.43974355172781,217.75897420691123,-210.3613116531099,34.78052877654062
0.0004321248081993813,54.4899748149464,217.9598992597856,-85.29318731356177,27.78877919662427
0.0004323637141584763,54.489141305012176,217.9565652200487,6.70386502495098,18.2501917596032
0.00043245151280847427,54.47421857635252,217.89687430541008,30.523100226671097,14.284542292231382
0.00043245151280847774,54.47421857635176,217.89687430540704,30.523100227494005,14.28454229207238
0.0004326904187675727,54.42218584283538,217.68874337134153,90.5244048401559,15.839863227604239
0.0004330430947031323,54.34546616092391,217.38186464369565,189.5175552458797,17.806784942521627
0.000433645946472474,54.21457345185791,216.85829380743164,380.5471362834066,20.09752995469745
0.00043424879824181567,54.08399728823202,216.33598915292808,587.2832456454591,20.92358615060222
0.00043485165001115735,53.9537343349028,215.8149373396112,794.6485963515115,20.22327530944203
0.00043499999999999436,53.92172759970921,215.68691039883683,844.2489324108833,19.8177292857825
0.00043499999999999783,53.921727599708454,215.68691039883382,844.2489324120269,19.817729285772025
0.00043500000000000266,53.921727599707424,215.6869103988297,844.2489324136299,19.81772928575728
0.00043500000000000613,53.92172759970667,215.68691039882668,844.2489324147804,19.817729285587564
0.0004352043496951087,53.89130853633934,215.56523414535735,894.0735548411933,9.362265888196422
0.000435377880523572,53.888994144860604,215.55597657944242,907.6168466937843,2.9913849175500218e-12
0.00043537788052357547,53.88899414486079,215.55597657944315,907.616846693784,-1.8485302177850826e-10
0.00043558223021867806,53.91477488294872,215.65909953179488,889.0436300838554,-10.85091203826238
0.00043578657991378064,53.969182645928456,215.87673058371382,835.051536366321,-20.734160816675356
0.00043599092960888323,54.04714025819958,216.18856103279833,750.1625180358403,-28.939794566058833
0.0004361952793039858,54.14080651455797,216.5632260582319,641.0861066459807,-34.89683275046064
0.0004363996289990884,54.2410519685092,216.9642078740368,516.1833109095354,-38.20953587721968
0.000436603978694191,54.337553406522865,217.35021362609146,384.8178129464115,-38.68619701077726
0.0004368083283892936,54.41968566531193,217.67874266124772,256.64237367146063,-36.348843456667375
0.00043701267808439616,54.47733180782046,217.90932723128185,140.8782548965341,-31.427558324292782
0.00043721702777949875,54.50162537748074,218.00650150992297,45.64020231107577,-24.339519387668926
0.00043742137747460134,54.48558675668227,217.94234702672907,-22.643887847222654,-15.654569247723792
0.00043745147511084503,54.47954357400718,217.91817429602872,-30.16157361988202,-14.27105158020806
0.0004374514751108485,54.47954357400643,217.9181742960257,-30.16157362070752,-14.271051580047956
0.0004376558248059511,54.435029796063056,217.74011918425222,-81.07272215693357,-15.615394486880323
0.0004380079534654993,54.358411005319056,217.43364402127622,-178.71253556833528,-17.622943392867633
0.00043860595033068297,54.22854025149124,216.91416100596496,-366.7148873905505,-19.985426115223596
0.00043920394719586665,54.09898102899701,216.39592411598804,-571.1696573521423,-20.914387931234145
0.00043980194406105034,53.969730093997,215.878920375988,-777.399732648997,-20.341464495267466
0.0004399999999999988,53.9269908095509,215.7079632382036,-843.7628785273129,-19.822237498335014
0.0004400000000000023,53.92699080955016,215.70796323820065,-843.762878528455,-19.822237498324583
0.0004400000000000071,53.926990809549125,215.7079632381965,-843.7628785300582,-19.822237498309875
0.0004400000000000106,53.92699080954837,215.70796323819349,-843.7628785312108,-19.82223749829929
0.0004400000000000154,53.92699080954733,215.7079632381893,-843.7628785328047,-19.82223749806522
0.00044000000000002024,53.92699080954628,215.70796323818513,-843.7628785343986,-19.82223749783115
0.00044000000000004436,53.92699080954108,215.70796323816433,-843.7628785423683,-19.822237496660804
0.000440000000000165,53.92699080951507,215.70796323806027,-843.7628785822169,-19.822237490809055
0.00044000000000076806,53.92699080938498,215.70796323753993,-843.7628787814592,-19.822237461550326
0.0004400000000037835,53.92699080873452,215.7079632349381,-843.7628797776712,-19.822237315256686
0.0004400000000188607,53.926990805482255,215.70796322192902,-843.7628847587306,-19.822236583788467
0.0004400000000942466,53.92699078922091,215.70796315688364,-843.7629096640247,-19.82223292644729
0.0004400000004711763,53.92699070791425,215.707962831657,-843.7630341904264,-19.82221463973856
0.0004400000023558246,53.92699030138231,215.70796120552924,-843.7636568207117,-19.822123206124253
0.00044000001177906613,53.92698826875675,215.707953075027,-843.7667699290577,-19.821666036285812
0.0004400000588952738,53.926978106482615,215.70791242593046,-843.7823343937673,-19.819380142923507
0.0004400002944763123,53.92692731645527,215.70770926582108,-843.8601297897897,-19.807949572187425
0.00044000147238150455,53.92667390017609,215.70669560070436,-844.248433330067,-19.750769161399145
0.00044000736190746593,53.925420199181076,215.7016807967243,-846.1730837809563,-19.464183312776974
0.0004400368095372728,53.9194903066133,215.6779612264532,-855.3708766204933,-18.01480520432012
0.00044018404768630725,53.89872978836605,215.5949191534642,-890.3335878443147,-10.439676967315137
0.0004403780251676397,53.8952079088493,215.5808316353972,-907.2315662200624,-6.179590172905591e-11
0.00044037802516764315,53.895207908849486,215.58083163539794,-907.2315662200624,1.2646594882426143e-10
0.0004405761638849349,53.91976852914968,215.6790741165987,-889.7717913084367,10.522977266001195
0.00044077430260222665,53.97131959626686,215.88527838506744,-838.9298722447649,20.15812838779767
0.0004409724413195184,54.04534284605605,216.1813713842242,-758.7285403134066,28.253574338590944
0.00044117058003681015,54.13517727673327,216.5407091069331,-655.1520447859913,34.276609065935816
0.0004414096031754648,54.25190847911489,217.00763391645955,-510.0202911194425,38.258858269054386
0.00044164862631411943,54.362804298543416,217.45121719417367,-356.70605228711395,38.377296600939665
0.0004418876494527741,54.45099706031857,217.80398824127428,-210.5112247420541,34.71114730534035
0.0004421266725914287,54.50089394022026,218.00357576088103,-85.65954357330519,27.719069064669213
0.00044236569573008336,54.49970046153932,217.99880184615728,6.112503675118016,18.184703409889668
0.00044245225502225627,54.484923442943874,217.9396937717755,29.546020960309427,14.280530251694287
0.00044245225502225974,54.48492344294311,217.93969377177245,29.546020961132164,14.280530251535549
0.0004426912781609144,54.432854969574166,217.73141987829666,89.56788161469026,15.839412083680857
0.00044304375605783744,54.356163306214505,217.42465322485802,188.51182603491077,17.80944571461316
0.0004436461454547601,54.225345126300894,216.90138050520358,379.4508286443091,20.1061578418801
0.0004442485348516828,54.09484306765312,216.3793722706125,586.1523118801285,20.93976321417619
0.0004448509242486055,53.96465380331971,215.85861521327885,793.5641531670173,20.248108307928938
0.000444999999999995,53.93248402130856,215.72993608523424,843.4676829671356,19.842281077977347
0.00044499999999999846,53.932484021307815,215.72993608523126,843.4676829682805,19.84228107796691
0.0004450000000000034,53.93248402130675,215.729936085227,843.4676829699215,19.84228107795188
0.00044500000000000686,53.932484021305996,215.72993608522398,843.4676829710734,19.84228107778253
0.0004452043989694745,53.90201352442987,215.60805409771947,893.4179934776666,9.40416359294997
0.0004453789663762022,53.899663223565454,215.59865289426182,907.103520386757,2.9203306439740118e-12
0.0004453789663762057,53.89966322356564,215.59865289426256,907.1035203867568,-1.8467716245140764e-10
0.00044558336534567336,53.92544819715336,215.70179278861343,888.5475167510981,-10.838223814789387
0.000445787764315141,53.979816153150615,215.91926461260246,834.6060898854595,-20.709553183240978
0.0004459921632846087,54.057692687911036,216.23077075164414,749.7987554354105,-28.904566232160768
0.00044619656225407635,54.15124061201198,216.60496244804793,640.8314037685847,-34.852768020763925
0.000446400961223544,54.251336038522346,217.00534415408939,516.0602457014234,-38.15884484640568
0.0004466053601930117,54.347662338598475,217.3906493543939,384.84308560026477,-38.63143834972384
0.00044680975916247935,54.42960196013773,217.71840784055092,256.8258491527967,-36.29282867398797
0.000447014158131947,54.4870464197897,217.9481856791588,141.22218984860214,-31.37323732494659
0.0004472185571014147,54.51113827065716,218.04455308262865,46.138728596532225,-24.28984891966511
0.00044742295607088235,54.4949070923734,217.9796283694936,-22.00494764242586,-15.61236782997252
0.0004474523293850667,54.488996303966914,217.95598521586766,-29.32976852547238,-14.263893511188623
0.00044745232938507015,54.488996303966154,217.95598521586462,-29.329768526297514,-14.263893511028744
0.0004476567283545378,54.44446407124857,217.77785628499427,-80.23289571352184,-15.6106370705665
0.0004480086877062849,54.36786882153293,217.47147528613172,-177.80590724225243,-17.620971416088935
0.0004486062826606677,54.23806267065262,216.95225068261047,-365.68872533440344,-19.98891833900364
0.0004492038776150505,54.10856768576229,216.43427074304915,-570.075656318006,-20.924989766037697
0.00044980147256943335,53.97938063000347,215.91752252001388,-776.3137603619816,-20.36038486506797
0.0004499999999999991,53.93653198061645,215.7461279224658,-842.8987602762256,-19.842283875455788
0.0004500000000000026,53.93653198061571,215.74612792246285,-842.8987602773684,-19.84228387544539
0.00045000000000000763,53.93653198061462,215.74612792245847,-842.8987602790452,-19.84228387543007
0.0004500000000000111,53.93653198061386,215.74612792245543,-842.898760280197,-19.842283875260957
0.00045020427938645543,53.90604229205391,215.62416916821564,-892.8539374987795,-9.42418429352914
0.00045037941844971546,53.903642722403546,215.61457088961419,-906.6137562843401,-4.121147867408581e-13
0.00045037941844971893,53.90364272240373,215.61457088961492,-906.6137562843398,1.8699175541314617e-10
0.00045058369783616326,53.92935424549094,215.71741698196377,-888.0994411234346,10.820265975637938
0.0004507879772226076,53.98357433634952,215.93429734539808,-834.277297914336,20.67631099634
0.00045099225660905193,54.06124548719747,216.24498194878987,-749.6517859710289,28.86061860286175
0.00045119653599549626,54.15455628336677,216.6182251334671,-640.9068520936145,34.804069267983785
0.0004514008153819406,54.254411670442735,217.01764668177094,-516.3722172944639,38.112067492488094
0.0004516050947683849,54.350526142330125,217.4021045693205,-385.37741971870395,38.593233828464136
0.00045180937415482925,54.432311940356065,217.72924776142426,-257.54128108734005,36.2690916170603
0.0004520136535412736,54.48968588334474,217.95874353337896,-142.054323335691,31.36844403530509
0.0004522179329277179,54.51380868495071,218.05523473980284,-47.00642663099403,24.306535165346336
0.00045242221231416225,54.49771898323796,217.99087593295184,21.19137390192991,15.650797717051962
0.00045245241424463626,54.49165403916958,217.96661615667833,28.73299867396514,14.266442411801442
0.00045245241424463973,54.491654039168814,217.96661615667526,28.732998674790377,14.26644241164179
0.00045265669363108406,54.447145678986516,217.78858271594606,79.61623591627067,15.61390826048026
0.0004530085294341104,54.370573526609554,217.48229410643822,177.1798716106257,17.62619957053575
0.00045360584454046744,54.2408216374368,216.9632865497472,365.0439339024853,19.997662645909795
0.0004542031596468245,54.111380637759346,216.44552255103739,569.4429125277973,20.937943682023985
0.00045480047475318153,53.98224729580446,215.92898918321785,775.7364554829436,20.37799439478359
0.000454999999999996,53.939181084529025,215.7567243381161,842.710849997111,19.858227193971974
0.00045499999999999946,53.939181084528265,215.75672433811306,842.7108499982551,19.85822719396159
0.00045500000000000455,53.93918108452716,215.75672433810865,842.7108499999514,19.858227193946114
0.000455000000000008,53.93918108452641,215.75672433810564,842.7108500011044,19.858227193777093
0.00045520427362142013,53.908680759274176,215.6347230370967,892.7272048466997,9.444886608119003
0.00045537984399763237,53.9062819822347,215.6251279289388,906.5513775610734,1.8545520674706495e-10
0.00045537984399763584,53.906281982234894,215.62512792893958,906.5513775610734,-1.9166890297128703e-12
0.00045558411761904795,53.93202222422017,215.72808889688068,888.0423714717265,-10.817471016374359
0.00045578839124046005,53.98625990643624,215.94503962574495,834.2355798579259,-20.6710171220545
0.00045599266486187216,54.06393921841567,216.25575687366268,749.6339474194551,-28.853341195873202
0.00045619693848328427,54.15725134066718,216.62900536266872,640.9191808059476,-34.79549313248647
0.0004564012121046964,54.25710425505125,217.028417020205,516.4182427725599,-38.1029840704457
0.0004566054857261085,54.35321579584906,217.41286318339624,385.45764357623864,-38.584469380529676
0.0004568097593475206,54.43500153856362,217.74000615425447,257.6531758057225,-36.26143368130906
0.0004570140329689327,54.492381335957184,217.96952534382874,142.19259496609325,-31.362572339890836
0.0004572183065903448,54.51651837464501,218.06607349858004,47.16351488907217,-24.302962869976227
0.0004574225802117569,54.50045299571978,218.00181198287913,-21.024604509805094,-15.649827894595177
0.0004574529255400566,54.49436116828037,217.97744467312148,-28.599932063274558,-14.259235823042243
0.0004574529255400601,54.494361168279625,217.9774446731185,-28.599932064099363,-14.25923582288263
0.0004576571991614722,54.44985185259499,217.79940741037996,-79.45774572721778,-15.607029239777258
0.00045800900804569264,54.373281749092605,217.49312699637042,-176.9753725974953,-17.619950529823367
0.0004586062351962304,54.243542481880816,216.97416992752326,-364.75646265434403,-19.9928667164098
0.00045920346234676817,54.114114027906545,216.45645611162618,-569.0883156430167,-20.93535883905319
0.00045980068949730594,53.98499315688401,215.93997262753604,-775.3395921362481,-20.37823426098594
0.0004599999999999955,53.94197109004439,215.76788436017756,-842.24553482676,-19.860072820164213
0.000459999999999999,53.94197109004366,215.76788436017463,-842.2455348279041,-19.860072820153853
0.0004600000000000041,53.94197109004256,215.76788436017023,-842.2455348296004,-19.860072820138413
0.00046000000000000755,53.94197109004181,215.76788436016724,-842.2455348307534,-19.860072819969588
0.00046020431896563377,53.91144422621405,215.6457769048562,-892.2939825479892,-9.45527546728892
0.0004603802395192942,53.909018022618184,215.63607209047274,-906.1610917393582,-1.8523849121265812e-10
0.00046038023951929766,53.90901802261837,215.63607209047348,-906.1610917393579,1.9753088054130785e-12
0.0004605845584849239,53.934733106472315,215.73893242588926,-887.6599212862527,10.810474126279434
0.0004607888774505501,53.988923434620276,215.9556937384811,-833.8765009784283,20.65730585550027
0.00046099319641617633,54.06653352715589,216.26613410862356,-749.3135083276816,28.83337843637729
0.00046119751538180255,54.159754906510884,216.63901962604353,-640.6522197452,34.769941661877496
0.0004614018343474288,54.25949662836823,217.03798651347293,-516.2188158725231,38.07272785045099
0.000461606153313055,54.35547808669056,217.42191234676224,-385.3384626829882,38.550630847010936
0.0004618104722786812,54.43711723799149,217.74846895196595,-257.62485047629303,36.22537823234562
0.00046201479124430745,54.49433731186643,217.97734924746572,-142.2627325764856,31.32589314354219
0.00046221911020993367,54.51830592512578,218.07322370050312,-47.33576499951735,24.267440849827427
0.0004624234291755599,54.50206883874298,218.00827535497191,20.75145139961693,15.617364384886422
0.0004624530670926798,54.496107268742065,217.98442907496826,28.142550864381583,14.260222468539013
0.0004624530670926833,54.496107268741305,217.98442907496522,28.14255086520649,14.260222468379535
0.0004626573860583095,54.45158665032925,217.806346601317,79.01742359479103,15.609426441788777
0.00046300910215358866,54.37503428910286,217.50013715641143,176.5273689142553,17.62371942608596
0.0004636061296429226,54.245334164786016,216.98133665914406,364.29545950815213,19.999148908425628
0.0004642031571322566,54.11594465550967,216.4637786220387,568.6362892151708,20.944646090036358
0.00046480018462159055,53.98686253462263,215.94745013849052,774.9274654564837,20.39084218158367
0.0004649999999999957,53.94373003826623,215.77492015306493,842.0433901052686,19.872118771430593
0.00046499999999999916,53.94373003826547,215.77492015306188,842.0433901064133,19.872118771420233
0.0004650000000000043,53.943730038264356,215.77492015305742,842.0433901081287,19.872118771404637
0.0004650000000000078,53.94373003826361,215.77492015305444,842.0433901092825,19.872118771235897
0.0004652043205810737,53.91319266995117,215.6527706798047,892.1410347074435,9.471790024948529
0.00046538060102513623,53.91076443089532,215.64305772358128,906.060925174219,9.947598300641403e-14
0.0004653806010251397,53.9107644308955,215.643057723582,906.0609251742187,-1.8707346782775858e-10
0.00046558492160620564,53.93649875721992,215.7459950288797,887.5644532788518,-10.807642701149957
0.0004657892421872716,53.99069783717708,215.96279134870832,833.7947105496189,-20.651884576201116
0.0004659935627683375,54.06830741716673,216.27322966866691,749.2532831558977,-28.825785222116053
0.00046619788334940345,54.16152087787975,216.646083511519,640.61982669913,-34.76073829243494
0.0004664022039304694,54.26124953342253,217.04499813369011,516.2184932148181,-38.06257866312479
0.00046660652451153533,54.35721531136379,217.42886124545515,385.3721601066992,-38.54025458124035
0.00046681084509260127,54.43883880093606,217.75535520374424,257.6921328070199,-36.215497050429576
0.0004670151656736672,54.49604577913174,217.98418311652696,142.3608508215737,-31.317182299866637
0.00046721948625473315,54.5200061491495,218.080024596598,47.45988693377106,-24.26048248754877
0.0004674238068357991,54.50376754278325,218.015070171133,-20.60786982641835,-15.612608593191812
0.00046745346834351604,54.4978013007089,217.9912052028356,-28.002311796639425,-14.254743217364053
0.0004674534683435195,54.49780130070815,217.9912052028326,-28.002311797464017,-14.254743217204616
0.00046765778892458545,54.453278946481014,217.81311578592405,-78.85957395503479,-15.604330428542916
0.000468009476691711,54.376730367730225,217.5069214709209,-176.33349575359898,-17.619219265889427
0.00046860642037221256,54.24704438408297,216.98817753633188,-364.03675268401753,-19.995970687968203
0.00046920336405271415,54.1176689377838,216.4706757511352,-568.3267089082352,-20.943412092261397
0.00046980030773321574,53.988600803649376,215.9544032145975,-774.5886198529515,-20.39204959745524
0.0004699999999999958,53.94549348389975,215.781973935599,-841.6692689853505,-19.874512982152822
0.0004699999999999993,53.945493483899,215.781973935596,-841.6692689864952,-19.874512982142477
0.0004700000000000045,53.94549348389787,215.78197393559148,-841.669268988229,-19.87451298212674
0.00047000000000000795,53.94549348389712,215.78197393558847,-841.6692689893828,-19.874512981958148
0.000470204354686451,53.91493577481878,215.65974309927512,-891.7951040544107,-9.480960609964065
0.00047038092836958466,53.912487143701554,215.64994857480622,-905.7517608661947,-6.146194664324867e-13
