time,V_D2,VS1,VS2,Vp,Vo,Io,VC1,I_D2,ILr,I_D1,V_D1
0.001775593990842522,0.020844555605593798,-14.401532044294274,14.042179548219822,253.5795577946198,14.021334992614229,20.844555605593797,-37.568129971567494,20.844555605593797,1.3672396548258803e-13,0.0,-28.4228670369085
0.0017760160386478582,0.035986483857796056,-14.387524541324606,14.057012792471983,252.84444836977275,14.021026308614188,35.98648385779605,-26.396414513449045,35.98648385779605,1.2631510280952298,0.0,-28.40855084993879
0.0017764380864531944,0.0487141599052054,-14.324556112951008,14.075351426255521,250.36868038552632,14.026637266350315,48.7141599052054,5.832474520703953,48.7141599052054,2.3833424898773607,0.0,-28.35119337930132
0.0017768601342585306,0.056931225388313356,-14.218285245246271,14.093625516974729,246.40768338903735,14.036694291586416,56.93122538831336,55.49131577717667,56.93122538831336,3.2361093025472627,0.0,-28.254979536832685
0.0017772821820638668,0.05905109773360349,-14.078909161959194,14.107995676638884,241.37729661104447,14.048944578905282,59.051097733603484,117.02034787188789,59.051097733603484,3.7271675646998057,0.0,-28.127853740864474
0.001777704229869203,0.05417298817798171,-13.920014175672891,14.114783228050888,235.80693283328918,14.060610239872906,54.17298817798171,183.55307497165498,54.17298817798171,3.802867456061025,0.0,-27.980624415545797
0.0017781262776745393,0.042180883531850205,-13.757050516905837,14.110881382043829,230.2801781965835,14.068700498511978,42.180883531850206,247.6864180790748,42.180883531850206,3.4560816079117083,0.0,-27.82575101541781
0.0017785483254798755,0.02375463301160624,-13.60560292456981,14.09410155372615,225.3694936242146,14.070346920714544,23.75463301160624,302.30883549143294,23.75463301160624,2.7268829227897706,0.0,-27.67594984528435
0.0017789703732852117,0.00029212509740693024,-13.47965065559038,14.063416305787046,221.57232534060157,14.06312418068964,0.2921250974069302,341.39378123343255,0.2921250974069302,1.697949373590392,0.0,-27.542774836280017
0.0017789751772441717,3.3519853559482726e-15,-13.478399266644269,14.062984818831175,221.53676964052116,14.062984818831172,3.3519853559482726e-12,341.7340873596938,3.3519853559482726e-12,1.6847445097391491,0.0,-27.54138408547544
0.0017789751772441856,-11.278067031789213,-2.784917787040712,2.784917787040712,47.84494909629399,14.062984818830767,0.0,341.7340873606729,0.0,1.684744509700983,0.0,-16.84790260587148
0.0017793972250495218,-12.710034192874051,-1.3405899267566035,1.3405899267566035,23.03136455343281,14.050624119630656,0.0,371.85951650994093,0.0,1.7382653231916028,0.0,-15.39121404638726
0.0017799999999999721,-14.791644514897296,0.7586561436989783,-0.7586561436989783,-13.033729306400403,14.032988371198318,0.0,415.6517780212159,0.0,1.7489327941319281,0.0,-13.27433222749934
0.001779999999999986,-14.791644514944824,0.7586561437469115,-0.7586561437469115,-13.033729307223894,14.032988371197911,0.0,415.65177802221586,0.0,1.7489327941313306,0.0,-13.274332227451
0.0017800000000000058,-28.37135073947595,14.032988371197334,-14.338362368278615,-251.568866945038,14.032988371197334,0.0,415.65177802366884,0.0,1.7489327941303785,0.0,0.0
0.0017800000000000196,-28.371350739478103,14.03298837119737,-14.338362368281176,-251.5688669451253,14.032988371196925,4.447223486433325e-10,415.65177802468605,0.0,1.748932794092016,4.447223486433325e-10,4.447223486433325e-13
0.001780429279996709,-28.41726341341419,14.038331245564631,-14.393690006720655,-253.37636082429765,14.023573406693535,14.757838871096892,435.8804988577992,0.0,0.5027270637723491,14.757838871096892,0.014757838871096893
0.0017805936791699612,-28.42364614735721,14.042535169165982,-14.401948590325505,-253.5877585948083,14.021697557031708,20.83761213427424,437.60006913027814,0.0,4.2111147902090806e-11,20.83761213427424,0.020837612134274243
0.001780593679169975,-28.42364614735748,14.04253516916638,-14.401948590325885,-253.58775859481452,14.021697557031596,20.837612134784084,437.60006913027945,0.0,-1.2803647031489618e-13,20.837612134784084,0.020837612134784085
0.0017810229591666644,-28.408698568957174,14.057657781792583,-14.387264698818498,-252.82447137978244,14.021433870138674,36.22391165391007,426.04778075327545,0.0,-1.2839164965942067,36.22391165391007,0.03622391165391007
0.0017814522391633538,-28.34927932535973,14.076345625963967,-14.322007402105369,-250.26415204399768,14.02727192325436,49.07370270960514,392.7657870207442,0.0,-2.4176294298374392,49.07370270960514,0.04907370270960514
0.0017818815191600432,-28.24989780078652,14.094832476929513,-14.212258966072241,-246.18014150553321,14.037638834714278,57.19364221523584,341.6261972757489,0.0,-3.2709126707687615,57.19364221523584,0.05719364221523584
0.0017823107991567326,-28.11905698810534,14.109079459898325,-14.068920484797655,-241.0158591099957,14.050136503307685,58.94295659064028,278.547860887567,0.0,-3.746255970639794,58.94295659064028,0.05894295659064028
0.001782740079153422,-27.968262752403742,14.115242866639093,-13.906441482760838,-235.33317635033202,14.061821269642904,53.42159699618941,210.80766859527566,0.0,-3.790039194515343,53.42159699618941,0.05342159699618941
0.0017831693591501114,-27.810689047152746,14.110118283483335,-13.741143143803901,-229.74724814801192,14.069545903348844,40.57238013449054,146.19683173810378,0.0,-3.398609902349377,40.57238013449054,0.040572380134490535
0.0017835986391468008,-27.659654092574684,14.091509810906993,-13.589329825230461,-224.85536139002227,14.070324267344223,21.18554356277039,92.11996007135157,0.0,-2.6185757227835738,21.18554356277039,0.02118554356277039
0.0017839753073228956,-27.542013300723152,14.063306237771924,-13.478707062951235,-221.54182403461763,14.063306237771915,9.274137013903783e-12,58.267224830178534,0.0,-1.6856404612630076,9.274137013903783e-12,9.274137013903783e-15
0.0017839753073229095,-16.84828263025019,2.784976392478683,-2.784976392478683,-47.84595593901284,14.063306237771508,0.0,58.26722482920956,0.0,-1.6856404612253857,0.0,-11.278329845292
0.0017844045873195988,-15.36574638366554,1.3150112587225347,-1.3150112587225347,-22.591922471610612,14.050735124943005,0.0,27.60698819658151,0.0,-1.739394810543383,0.0,-12.73572386622047
0.0017849999999999715,-13.273600314586478,-0.7597196196147247,0.7597196196147247,13.05199984612363,14.033319934201202,0.0,-15.673896053306247,0.0,-1.7496090270101887,0.0,-14.793039553815927
0.0017849999999999854,-13.273600314538015,-0.7597196196627806,0.7597196196627806,13.051999846949231,14.033319934200795,0.0,-15.673896054308823,0.0,-1.7496090270095825,0.0,-14.793039553863576
0.0017850000000000051,0.0,-14.338731701118693,14.03331993420022,251.5758596363933,14.03331993420022,0.0,-15.673896055760459,0.0,-1.7496090270086353,0.0,-28.37205163531891
0.001785000000000019,4.4453667620263604e-13,-14.338731701121255,14.033319934200255,251.57585963648063,14.033319934199811,4.44536676202636e-10,-15.67389605677794,4.44536676202636e-10,-1.7496090269702838,0.0,-28.372051635321064
0.001785422010158257,0.014498370003171807,-14.393560229779004,14.038508709368747,253.36886376435547,14.024010339365574,14.498370003171805,-35.76054648761366,14.498370003171805,-0.5250694015995081,0.0,-28.417570569144576
0.0017855938076576142,0.020846988046104402,-14.402366018851957,14.04287527421983,253.59625569845267,14.022028286173725,20.8469880461044,-37.63828442872285,20.8469880461044,-4.398426067808714e-13,0.0,-28.42439430502568
0.001785593807657628,0.020846988046614154,-14.402366018852321,14.042875274220222,253.59625569845846,14.022028286173608,20.846988046614154,-37.63828442872394,20.846988046614154,4.179415147298471e-11,0.0,-28.424394305025928
0.0017860158178158662,0.0359935269549917,-14.38836096969643,14.057714546867,252.86112714578218,14.02172101991201,35.9935269549917,-26.465282026112497,35.9935269549917,1.2634105111215757,0.0,-28.41008198960844
0.0017864378279741043,0.04872572912227031,-14.325389670385457,14.076060524137429,250.385134717563,14.027334795015157,48.72572912227031,5.767539329952067,48.72572912227031,2.3838565696243155,0.0,-28.352724465400616
0.0017868598381323424,0.05694712425612708,-14.219110118435342,14.09434323344329,246.4236918771286,14.037396109187164,56.947124256127076,55.433140314654324,56.947124256127076,3.2368664740492497,0.0,-28.256506227622502
0.0017872818482905805,0.059070951147040966,-14.079718939902909,14.108723188572691,241.39261902367878,14.04965223742565,59.070951147040965,116.97196367124815,59.070951147040965,3.728145749405214,0.0,-28.129371177328558
0.0017877038584488186,0.054196164880781,-13.920802007652389,14.115521491601525,235.82131763006825,14.061325326720745,54.196164880781,183.5176078257144,54.196164880781,3.804029402588216,0.0,-27.98212733437313
0.0017881258686070567,0.04220642991738664,-13.75780958516951,14.111630962916758,230.2933816626986,14.06942453299937,42.20642991738664,247.66683342610793,42.20642991738664,3.4573709602646208,0.0,-27.827234118168878
0.0017885478787652948,0.023781240963085024,-13.606327214178977,14.094862440571294,225.38130949435646,14.071081199608209,23.781240963085022,302.3075575573413,23.781240963085022,2.728222303941542,0.0,-27.677408413787184
0.001788969888923533,0.0003181529275369228,-13.480335936888752,14.064187745582933,221.5826213440131,14.063869592655395,0.3181529275369228,341.4122346778612,0.3181529275369228,1.6992416158515025,0.0,-27.544205529544143
0.0017889751199532322,8.416495278495972e-13,-13.478972931246135,14.06371789978255,221.54389209731764,14.063717899781707,8.416495278495972e-10,341.7829426671369,8.416495278495972e-10,1.6848596394438433,0.0,-27.54269083102784
0.001788975119953246,-11.28114255814971,-2.7825753416315884,2.7825753416315884,47.804705832423906,14.063717899781302,0.0,341.78294266811605,0.0,1.6848596394056667,0.0,-16.84629324141289
0.0017893971301114842,-12.713050638056778,-1.3383070215310013,1.3383070215310013,22.992144191230807,14.05135765958778,0.0,371.9071361956032,0.0,1.7383157218789353,0.0,-15.38966468111878
0.001789999999999972,-14.794994614690285,0.7612763767945374,-0.7612763767945374,-13.078744968859382,14.033718237895748,0.0,415.70644370513344,0.0,1.748894713386412,0.0,-13.27244186110121
0.0017899999999999858,-14.794994614737806,0.7612763768424671,-0.7612763768424671,-13.078744969682816,14.033718237895341,0.0,415.70644370613337,0.0,1.7488947133858121,0.0,-13.272441861052874
0.0017900000000000058,-28.37290846728712,14.033718237894758,-14.339190229392367,-251.5847696826097,14.033718237894758,0.0,415.7064437076023,0.0,1.7488947133848463,0.0,0.0
0.0017900000000000197,-28.372908467289278,14.033718237894794,-14.339190229394928,-251.584769682697,14.03371823789435,4.448636525068377e-10,415.7064437086195,0.0,1.748894713346475,4.448636525068377e-10,4.448636525068377e-13
0.0017904292601536235,-28.4188167752859,14.039065128715913,-14.394512963630554,-253.39202636731548,14.024303811655347,14.761317060565915,435.9316580528474,0.0,0.5024802128526438,14.761317060565915,0.014761317060565915
0.0017905935471531202,-28.425194659614537,14.043267785292894,-14.402765311078085,-253.6032318072016,14.022429348536452,20.838436756441993,437.64920197708193,0.0,4.190792157743317e-11,20.838436756441993,0.020838436756441994
0.001790593547153134,-28.425194659614792,14.043267785293285,-14.402765311078458,-253.60323180720775,14.022429348536333,20.838436756951964,437.6492019770831,0.0,-3.391453784473697e-13,20.838436756951964,0.020838436756951965
0.001791022807306738,-28.410247884574083,14.058393712454068,-14.38808187351543,-252.83990334755842,14.022166011058653,36.227701395414215,426.09584928470485,0.0,-1.28409483874821,36.227701395414215,0.036227701395414216
0.0017914520674603418,-28.350825927624516,14.077085708490367,-14.322820549088288,-250.27937458076025,14.028005378536228,49.080329954139316,392.81066723256833,0.0,-2.4179786122356752,49.080329954139316,0.049080329954139315
0.0017918813276139457,-28.25143808889992,14.095577404396279,-14.213063530767508,-246.19498639528263,14.038374558132416,57.20284626386204,341.6657900776616,0.0,-3.2714173053385065,57.20284626386204,0.057202846263862045
0.0017923105877675496,-28.120587354742394,14.109829738614868,-14.069711940351013,-241.03016229019715,14.05087541439138,58.95432422348885,278.5801487125105,0.0,-3.7468916290735264,58.95432422348885,0.05895432422348885
0.0017927398479211534,-27.969779751065005,14.115998752876243,-13.90721554176282,-235.3467862640655,14.062564209302183,53.434543574060264,210.830824644986,0.0,-3.7907712849124757,53.434543574060264,0.053434543574060266
0.0017931691080747573,-27.81218966101688,14.110879708888579,-13.74189609332415,-229.76003852258415,14.070293567692731,40.58614119584717,146.20938323544402,0.0,-3.3993931668777657,40.58614119584717,0.04058614119584717
0.0017935983682283612,-27.661136090804355,14.092276311982335,-13.590058965513668,-224.86724750406205,14.071077125290687,21.199186691647988,92.12099180289161,0.0,-2.6193549363677957,21.199186691647988,0.021199186691647987
0.001793975229507353,-27.54341757873689,14.064057590114162,-13.479359988622738,-221.551353835939,14.06405759011415,1.3157031020227805e-11,58.24330088927412,0.0,-1.6857937273614985,1.3157031020227805e-11,1.3157031020227805e-14
0.0017939752295073668,-16.84788644676316,2.7838288566494196,-2.7838288566494196,-47.82624124811865,14.06405759011374,0.0,58.24330088830503,0.0,-1.6857937273238686,0.0,-11.280228733463497
0.0017944044896609707,-15.36530102919524,1.3138146429664301,-1.3138146429664301,-22.571364586489167,14.051486386228811,0.0,27.58203705838095,0.0,-1.7395148907267313,0.0,-12.737671743262382
0.0017949999999999717,-13.272698010810654,-0.7613693895760558,0.7613693895760558,13.080342930500409,14.034067400386709,0.0,-15.708305665160196,0.0,-1.7496789330458729,0.0,-14.795436789962764
0.0017949999999999856,-13.272698010762188,-0.7613693896241136,0.7613693896241136,13.080342931326042,14.034067400386302,0.0,-15.708305666162811,0.0,-1.749678933045265,0.0,-14.795436790010417
0.0017950000000000058,0.0,-14.339525919806878,14.034067400385712,251.5903058793203,14.034067400385712,0.0,-15.70830566764641,0.0,-1.7496789330442943,0.0,-28.37359332019259
0.0017950000000000197,4.4460403400730994e-13,-14.339525919809443,14.03406740038575,251.59030587940768,14.034067400385306,4.4460403400730993e-10,-15.70830566866393,4.4460403400730993e-10,-1.7496789330059381,0.0,-28.373593320194747
0.0017954219967897147,0.014499935996186668,-14.394355162688637,14.039257711731,253.38330818560922,14.024757775734814,14.499935996186668,-35.79465733579176,14.499935996186668,-0.5250384369511931,0.0,-28.419112938423453
0.0017955937658177357,0.02084831275345254,-14.403159964694462,14.043624345113946,253.61066506415355,14.022776032360493,20.84831275345254,-37.67197186191532,20.84831275345254,-1.37848066295021e-13,0.0,-28.425935997054953
0.0017955937658177496,0.02084831275396236,-14.40315996469483,14.04362434511434,253.61066506415935,14.022776032360378,20.848312753962357,-37.671971861916404,20.848312753962357,4.210064241672029e-11,0.0,-28.425935997055205
0.0017960157626074446,0.03599630451219155,-14.389155296607196,14.058465288794094,252.875520942443,14.022468984281902,35.99630451219155,-26.498494568378465,35.99630451219155,1.2635046933669047,0.0,-28.411624280889097
0.0017964377593971397,0.04872992684178791,-14.326182325725439,14.076813323305782,250.39943586797972,14.028083396463995,48.72992684178791,5.7357753700764835,48.72992684178791,2.3840430272880657,0.0,-28.35426572218943
0.0017968597561868348,0.05695266643230982,-14.219898883201633,14.095098456834704,246.43781792336534,14.038145790402394,56.95266643230982,55.403858502462086,56.95266643230982,3.2371407535836583,0.0,-28.258044673604026
0.0017972817529765298,0.0590776960719221,-14.080501397154213,14.109481162734356,241.40648140689,14.050403466662434,59.0776960719221,116.94626219672197,59.0776960719221,3.728499487725193,0.0,-28.130904863816646
0.001797703749766225,0.054203878308844274,-13.921575604187247,14.11628245926253,235.83482455136297,14.062078580953687,54.203878308844274,183.49660828205091,54.203878308844274,3.8044487525598747,0.0,-27.98365418514093
0.00179812574655592,0.04221476272459105,-13.75857180274473,14.112395023474352,230.30644498046425,14.070180260749762,42.21476272459105,247.65158932168836,42.21476272459105,3.4578352636723153,0.0,-27.828752063494488
0.001798547743345615,0.023789718937678932,-13.607075843670152,14.095629485128834,225.39385524843053,14.071839766191156,23.78971893767893,302.2989192458669,23.78971893767893,2.7287034827755683,0.0,-27.678915609861306
0.0017989697401353101,0.00032618532499562866,-13.48106942530186,14.064957400200033,221.594602639638,14.064631214875037,0.32618532499562863,341.4106879909067,0.32618532499562863,1.6997046756235612,0.0,-27.545700640176893
0.0017989751028434583,8.325699019096078e-13,-13.47967194614332,14.064475716025143,221.55489306897692,14.06447571602431,8.325699019096078e-10,341.7907891813082,8.325699019096078e-10,1.6849595129400479,0.0,-27.544147662167628
0.0017989751028434722,-11.282276978103447,-2.782198737920446,2.782198737920446,47.79823577234788,14.064475716023907,0.0,341.79078918228737,0.0,1.6849595129018677,0.0,-16.846674453944352
0.0017993970996331673,-12.714218139006313,-1.3378970624896631,1.3378970624896631,22.9851010858452,14.052115201495976,0.0,371.91567973957456,0.0,1.7384037047050147,0.0,-15.39001226398564
0.0017999999999999826,-14.796361219787126,0.7618872778506365,-0.7618872778506365,-13.089240262497128,14.03447394193649,0.0,415.7191810097962,0.0,1.7489645180743068,0.0,-13.272586664085853
0.0017999999999999965,-14.796361219834655,0.7618872778985697,-0.7618872778985697,-13.089240263320619,14.034473941936081,0.0,415.7191810107962,0.0,1.7489645180737063,0.0,-13.272586664037512
0.0018000000000000164,-28.37441235232932,14.034473941935499,-14.339938410393817,-251.59749446998762,14.034473941935499,0.0,415.7191810122653,0.0,1.74896451807274,0.0,0.0
0.0018000000000000303,-28.374412352331476,14.034473941935536,-14.339938410396382,-251.59749447007496,14.034473941935092,4.4485286198524514e-10,415.7191810132826,0.0,1.7489645180343691,4.4485286198524514e-10,4.4485286198524517e-13
0.001800429259186593,-28.420321947168095,14.039819811939685,-14.395263152500705,-253.40483757522594,14.025058794667391,14.76101727229343,435.94559301040175,0.0,0.5025487655169258,14.76101727229343,0.01476101727229343
0.001800593567503999,-28.42670069241619,14.044022692734575,-14.40351685350938,-253.61608563134854,14.023183838906807,20.83885382776864,437.66359613649684,0.0,4.181280321979841e-11,20.83885382776864,0.020838853827768643
0.0018005935675040128,-28.42670069241645,14.04402269273497,-14.40351685350976,-253.61608563135474,14.023183838906691,20.8388538282786,437.66359613649814,0.0,-4.3459680298951753e-13,20.8388538282786,0.020838853828278603
0.0018010228266905756,-28.41175258415612,14.059147900076743,-14.38883261733537,-252.85274210068897,14.022919966820753,36.22793325598944,426.11019752020155,0.0,-1.2841028781809283,36.22793325598944,0.03622793325598944
0.0018014520858771383,-28.352328877714445,14.077839080248756,-14.32357017126975,-250.29218882177116,14.028758706444698,49.080373804058304,392.8248761688575,0.0,-2.417994503572003,49.080373804058304,0.0490803738040583
0.001801881345063701,-28.25293886440027,14.096329860298951,-14.213811698140015,-246.20776640255934,14.039127166260254,57.20269403869659,341.6797637314162,0.0,-3.271440545688501,57.20269403869659,0.05720269403869659
0.0018023106042502639,-28.12208552343752,14.110581172587342,-14.070458312011798,-241.0428981810089,14.051627211425721,58.95396116161979,278.5937902697027,0.0,-3.7469213151970657,58.95396116161979,0.058953961161619786
0.0018027398634368266,-27.971274880577308,14.11674904930906,-13.907959778001626,-235.35946836008617,14.06331510257568,53.433946733379436,210.84404136130001,0.0,-3.790806025151177,53.433946733379436,0.05343394673337944
0.0018031691226233894,-27.813681331725128,14.111628738377041,-13.742637871818168,-229.77265797881606,14.071043459906958,40.58527847008295,146.2220945741127,0.0,-3.399431022634177,40.58527847008295,0.04058527847008295
0.0018035983818099522,-27.66262391406397,14.093023927082822,-13.59079800385015,-224.8797971546696,14.07182591021382,21.198016869002036,92.13314011905997,0.0,-2.6193934253291804,21.198016869002036,0.021198016869002037
0.0018039752176568667,-27.54490880785155,14.064806028984671,-13.480102778866884,-221.5640181458613,14.064806028984666,4.624967075983477e-12,58.25665135219889,0.0,-1.6858970207632975,4.624967075983477e-12,4.624967075983477e-15
0.0018039752176568806,-16.849274348860625,2.784468319876363,-2.784468319876363,-47.837227240482385,14.064806028984261,0.0,58.25665135122975,0.0,-1.685897020725668,0.0,-11.280337709107068
0.0018044044768434433,-15.36659627052611,1.3143620860354555,-1.3143620860354555,-22.580769670507276,14.052234184490654,0.0,27.593469390614157,0.0,-1.7396336214103272,0.0,-12.737872098455199
0.0018049999999999661,-13.273795780954709,-0.7610181200331565,0.7610181200331565,13.074308111994347,14.034813900987865,0.0,-15.700964124492312,0.0,-1.7498144007225187,0.0,-14.795832021021022
0.00180499999999998,-13.273795780906243,-0.761018120081218,0.761018120081218,13.074308112820043,14.03481390098746,0.0,-15.700964125495007,0.0,-1.7498144007219107,0.0,-14.795832021068678
0.001805,0.0,-14.34021548510381,14.034813900986876,251.60117649898297,14.034813900986876,0.0,-15.700964126962763,0.0,-1.7498144007209508,0.0,-28.375029386090684
0.0018050000000000138,4.4452209408324696e-13,-14.340215485106372,14.03481390098691,251.6011764990703,14.034813900986466,4.4452209408324695e-10,-15.700964127980361,4.4452209408324695e-10,-1.7498144006825989,0.0,-28.375029386092834
0.0018054220063624575,0.014497978706386099,-14.395050689935593,14.04000096684065,253.39443908869399,14.025502988134264,14.497978706386098,-35.790953788662506,14.497978706386098,-0.5252626233680906,0.0,-28.420553678069854
0.0018055938622323839,0.02084873829681831,-14.403860786844048,14.044368580834988,253.6219609001521,14.02351984253817,20.84873829681831,-37.67002513530005,20.84873829681831,-1.6708856520608606e-13,0.0,-28.427380629382213
0.0018055938622323978,0.020848738297328064,-14.403860786844412,14.044368580835382,253.62196090015792,14.023519842538054,20.84873829732806,-37.67002513530114,20.84873829732806,4.2068237782189044e-11,0.0,-28.427380629382466
0.0018060158685948415,0.03599519765946037,-14.389854677751629,14.059207187564457,252.88680738248001,14.023211989904997,35.995197659460366,-26.49685332672502,35.995197659460366,1.2634411721834835,0.0,-28.413066667656622
0.0018064378749572852,0.04872730639745332,-14.326881368994144,14.0775523961351,250.41075915994216,14.028825089737648,48.72730639745332,5.736480444801885,48.72730639745332,2.383917044736145,0.0,-28.35570645873179
0.0018068598813197289,0.056948575734783645,-14.220598823785537,14.095834219130232,246.44922877269317,14.038885643395448,56.948575734783645,55.40294511138525,56.948575734783645,3.2369548150870475,0.0,-28.259484467180982
0.0018072818876821726,0.05907222075631866,-14.081203638777563,14.110213148413445,241.41803598650256,14.051140927657126,59.072220756318664,116.94298702542552,59.072220756318664,3.7282585974094857,0.0,-28.132344566434686
0.0018077038940446162,0.054197167174886075,-13.922281685844847,14.117010251980842,235.8465828245387,14.062813084805956,54.197167174886076,183.49019218084518,54.197167174886076,3.8041616513207464,0.0,-27.985094770650804
0.00180812590040706,0.04220704595363051,-13.759283282836396,14.11311830062443,230.3184659694771,14.0709112546708,42.20704595363051,247.64128061972832,42.20704595363051,3.457515510988074,0.0,-27.830194537507197
0.0018085479067695036,0.02378131772635165,-13.607794105519634,14.096348066807337,225.40618951956117,14.072566749080986,23.78131772635165,302.28409065237383,23.78131772635165,2.7283700303690805,0.0,-27.68036085460062
0.0018089699131319473,0.0003175079266493938,-13.481795425419007,14.06567129309017,221.6072829100503,14.065353785163522,0.3175079266493938,341.3909546805559,0.3175079266493938,1.699381635654928,0.0,-27.547149210582525
0.001808975133347276,8.421686126247607e-13,-13.480435124228897,14.065202388221483,221.56863036059272,14.06520238822064,8.421686126247607e-10,341.76093033501945,8.421686126247607e-10,1.6850291109572815,0.0,-27.545637512449538
0.0018089751333472898,-11.281572691341072,-2.783629696879167,2.783629696879167,47.822819678866495,14.065202388220237,0.0,341.76093033599875,0.0,1.685029110919104,0.0,-16.848832085099403
0.0018093971397097335,-12.713620219367872,-1.3392207348651475,1.3392207348651475,23.00784180649407,14.05284095423302,0.0,371.88805535595196,0.0,1.738510218766225,0.0,-15.392061689098167
0.0018099999999999666,-14.79578127256234,0.760581330226838,-0.760581330226838,-13.066804053473675,14.035199942335499,0.0,415.6919216171276,0.0,1.7491187637616679,0.0,-13.274618612108661
0.0018099999999999805,-14.795781272609869,0.7605813302747713,-0.7605813302747713,-13.066804054297279,14.035199942335097,0.0,415.69192161812765,0.0,1.749118763761069,0.0,-13.274618612060326
0.0018100000000000006,-28.37575899112827,14.03519994233451,-14.340559048793763,-251.6063506725282,14.03519994233451,0.0,415.6919216196128,0.0,1.7491187637600938,0.0,0.0
0.0018100000000000145,-28.375758991130425,14.035199942334545,-14.340559048796324,-251.60635067261552,14.035199942334101,4.447010324667884e-10,415.69192162063007,0.0,1.7491187637217307,4.447010324667884e-10,4.4470103246678844e-13
0.0018104292757502517,-28.42167454490683,14.040540152166159,-14.395891593642887,-253.41405864400392,14.025782951263942,14.757200902217614,435.92363392872187,0.0,0.5028963658346209,14.757200902217614,0.014757200902217615
0.0018105937251936726,-28.42805917225547,14.044744528435995,-14.404153364028604,-253.6255580384721,14.023905808226868,20.838720209127803,437.64431403686405,0.0,4.166295086704963e-11,20.838720209127803,0.020838720209127803
0.0018105937251936864,-28.428059172255725,14.044744528436388,-14.404153364028977,-253.62555803847826,14.02390580822675,20.838720209637643,437.64431403686535,0.0,-5.775380174100064e-13,20.838720209637643,0.020838720209637642
0.0018110230009439237,-28.41310772683966,14.059865205762154,-14.389467179006669,-252.86222527940066,14.023640547832988,36.224657929165424,426.091844418673,0.0,-1.283949514689641,36.224657929165424,0.036224657929165426
0.001811452276694161,-28.35368326533173,14.078550887594972,-14.324206454068275,-250.30182534363456,14.029476811263454,49.074076331518874,392.80929932941405,0.0,-2.417694762985967,49.074076331518874,0.049074076331518876
0.0018118815524443982,-28.2542951286838,14.097035336834251,-14.214453404787625,-246.2176976340478,14.039841723896178,57.19361293807286,341.6687724600688,0.0,-3.271008457584884,57.19361293807286,0.05719361293807286
0.0018123108281946354,-28.123446266985233,14.11127965772768,-14.071109077058045,-241.05326020168553,14.052337189927188,58.9424678004919,278.5891016287129,0.0,-3.7463787776438133,58.9424678004919,0.0589424678004919
0.0018127401039448726,-27.972642527311294,14.117440105962462,-13.90862297950199,-235.3703846138174,14.064019547809306,53.42055815315645,210.84718475943814,0.0,-3.790183567533103,53.42055815315645,0.05342055815315645
0.0018131693796951099,-27.815057897946975,14.112312212378468,-13.743316346739716,-229.78422848622566,14.07174155120726,40.57066117120775,146.23427456864817,0.0,-3.3987680335388557,40.57066117120775,0.04057066117120776
0.0018135986554453471,-27.664010712351708,14.093700001961338,-13.591493684161481,-224.8920850831438,14.072517028190228,21.182973771109637,92.15506897725582,0.0,-2.6187373834916956,21.182973771109637,0.02118297377110964
0.001813975261978008,-27.546374914884456,14.06549791671753,-13.480876998166927,-221.57873078415872,14.065497916717526,3.197886400130301e-12,58.30422645698384,0.0,-1.6859521267380586,3.197886400130301e-12,3.197886400130301e-15
0.001813975261978022,-16.852246499081915,2.7867485823647966,-2.7867485823647966,-47.87640220040147,14.065497916717117,0.0,58.30422645601469,0.0,-1.6859521267004371,0.0,-11.278749334351488
0.0018144045377282592,-15.369437134202983,1.3165121649240452,-1.3165121649240452,-22.617708073305483,14.052924969278937,0.0,27.638334688553773,0.0,-1.7397488525425469,0.0,-12.736412804354892
0.0018149999999999653,-13.276665516996218,-0.7588401086697699,0.7588401086697699,13.036889828662144,14.035505625665987,0.0,-15.655508306086004,0.0,-1.7500077157517113,0.0,-14.794345734335757
0.0018149999999999792,-13.276665516947743,-0.7588401087178369,0.7588401087178369,13.036889829487935,14.03550562566558,0.0,-15.65550830708881,0.0,-1.7500077157511051,0.0,-14.794345734383418
0.0018149999999999993,0.0,-14.34075841230306,14.03550562566499,251.60795294176003,14.03550562566499,0.0,-15.65550830857268,0.0,-1.7500077157501377,0.0,-28.37626403796805
0.0018150000000000132,4.4430787876111056e-13,-14.340758412305622,14.035505625665026,251.60795294184737,14.035505625664582,4.4430787876111056e-10,-15.655508309590392,4.4430787876111056e-10,-1.7500077157117977,0.0,-28.376264037970206
0.0018154220363382607,0.014492902514025706,-14.395604300616437,14.040685258227057,253.4017096769556,14.026192355713032,14.492902514025706,-35.75263431985023,14.492902514025706,-0.5257137978309658,0.0,-28.42179665632947
0.0018155940817584269,0.020848386943754547,-14.404425317091214,14.045054691727643,253.62957510279173,14.024206304783888,20.848386943754548,-37.63540610568012,20.848386943754548,-4.221387128744425e-11,0.0,-28.428631621875102
0.0018155940817584407,0.02084838694426413,-14.404425317091592,14.045054691728039,253.62957510279793,14.024206304783775,20.848386944264128,-37.63540610568121,20.848386944264128,1.1338152638984411e-14,0.0,-28.428631621875365
0.0018160161180966882,0.03599067398256713,-14.390416229021737,14.059887471920252,252.89441922621938,14.023896797937685,35.99067398256713,-26.46323837099001,35.99067398256713,1.2632368986076807,0.0,-28.41431302695942
