"Time / s","Vmout:Measured voltage","VD1:Measured voltage","VD2:Measured voltage","VD3:Measured voltage","VD4:Measured voltage","Am1:Measured current","Am2:Measured current","Am3:Measured current","Am4:Measured current","Vc:Measured voltage","AMLr:Measured current","AMIo:Measured current"
0.00050159999999999994,56.11481269863458,0,-56.11481269863458,-56.11481269863458,0,692.58890917384156,0,0,692.58890917384156,-393.97697694337029,40.485612938406092,224.45925079453832
0.00050179999999999995,56.200043274029227,0,-56.200043274029227,-56.200043274029227,0,600.249801616078,0,0,600.249801616078,-261.89615585311623,38.287111579485511,224.80017309611691
0.00050199999999999995,56.261641851350703,0,-56.261641851350703,-56.261641851350703,0,457.6778076814129,0,0,457.6778076814129,-141.77607703766265,33.353399467332167,225.04656740540281
0.00050219999999999996,56.290191121008149,0,-56.290191121008149,-56.290191121008149,0,271.51001002516074,0,0,271.51001002516074,-42.185207424683433,26.044928238026621,225.1607644840326
0.00050239999999999996,56.277932840251879,0,-56.277932840251879,-56.277932840251879,0,51.530831030391568,0,0,51.530831030391568,29.803848091823362,16.893322648193511,225.11173136100751
0.00050259999999999997,56.230035182805594,-15.525389684400665,-40.704645498404929,-40.704645498404929,-15.525389684400665,0,0,0,0,78.454181640684396,15.718786730817868,224.92014073122238
0.00050279999999999997,56.185069143473271,-16.8177971846882,-39.367271958785068,-39.367271958785068,-16.8177971846882,0,0,0,0,132.89718269869388,16.924874677501712,224.74027657389308
0.00050299999999999997,56.140139062587117,-18.201791921878634,-37.938347140708487,-37.938347140708487,-18.201791921878634,0,0,0,0,191.13382129491035,17.993427477453832,224.56055625034847
0.00050319999999999998,56.09524491139188,-19.665944900166917,-36.42930001122496,-36.42930001122496,-19.665944900166917,0,0,0,0,252.69086275704515,18.915767054096051,224.38097964556752
0.00050339999999999998,56.050386661155301,-21.19817630480026,-34.852210356355044,-34.852210356355044,-21.19817630480026,0,0,0,0,317.06810742322136,19.684403448263964,224.2015466446212
0.00050359999999999999,56.005564283168098,-22.785853659994213,-33.219710623173881,-33.219710623173881,-22.785853659994213,0,0,0,0,383.74245515956449,20.293095641218578,224.02225713267239
0.00050379999999999999,55.960777748743951,-24.41589447453595,-31.544883274208004,-31.544883274208004,-24.41589447453595,0,0,0,0,452.17215583298361,20.736902229188523,223.8431109949758
0.000504,55.916027029219471,-26.074872541023236,-29.841154488196231,-29.841154488196231,-26.074872541023236,0,0,0,0,521.80121120174499,21.012221537986374,223.66410811687788
0.0005042,55.871312095954195,-27.749127025024858,-28.122185070929341,-28.122185070929341,-27.749127025024858,0,0,0,0,592.06389245709374,21.116820852046271,223.48524838381678
0.00050440000000000001,55.826632920330567,-29.424873457801763,-26.401759462528808,-26.401759462528808,-29.424873457801763,0,0,0,0,662.38933671044526,21.049854520677901,223.30653168132227
0.00050460000000000001,55.781989473753917,-31.088315730785244,-24.69367374296867,-24.69367374296867,-31.088315730785244,0,0,0,0,732.20618508017401,20.811870794704163,223.12795789501567
0.00050480000000000002,55.737381727652433,-32.725758181891123,-23.011623545761317,-23.011623545761317,-32.725758181891123,0,0,0,0,800.94722469496219,20.404807338213402,222.94952691060973
0.00050500000000000002,55.692809653477156,-55.692809653477156,0,0,-55.692809653477156,0,0,0,0,868.05399689977071,19.831975452167004,222.77123861390862
0.00050520000000000003,55.661362403492404,-55.661362403492404,0,0,-55.661362403492404,0,134.19572308040512,134.19572308040512,0,917.57572712167473,9.7030589775686948,222.64544961396962
0.00050539999999999992,55.658269759456537,-55.658269759456537,0,0,-55.658269759456537,0,281.07365216963802,281.07365216963802,0,931.97179813039236,-1.1164751716007117,222.63307903782615
0.00050559999999999993,55.684624952051763,-55.684624952051763,0,0,-55.684624952051763,0,426.36762125186829,426.36762125186829,0,910.22805278029307,-11.85023237522492,222.73849980820705
0.00050579999999999993,55.738662628445297,-55.738662628445297,0,0,-55.738662628445297,0,555.9284484059632,555.9284484059632,0,853.92341230463524,-21.728179519374635,222.95465051378119
0.00050599999999999994,55.815887372655602,-55.815887372655602,0,0,-55.815887372655602,0,656.74499483911472,656.74499483911472,0,767.11542214333565,-30.042176510439077,223.26354949062241
0.00050619999999999994,55.909399217563688,-55.909399217563688,0,0,-55.909399217563688,0,717.88291511965076,717.88291511965076,0,656.04707156735742,-36.197031416611139,223.63759687025475
0.00050639999999999995,56.010392627692397,-56.010392627692397,0,0,-56.010392627692397,0,731.27341601825572,731.27341601825572,0,528.69607184321785,-39.753398238444674,224.04157051076959
0.00050659999999999995,56.108792926779131,-56.108792926779131,0,0,-56.108792926779131,0,692.2951740584914,692.2951740584914,0,394.19913449067985,-40.459425452569832,224.43517170711652
0.00050679999999999996,56.193984240081129,-56.193984240081129,0,0,-56.193984240081129,0,600.10749201956742,600.10749201956742,0,262.19279854049677,-38.268875460206914,224.77593696032451
0.00050699999999999996,56.255576431948327,-56.255576431948327,0,0,-56.255576431948327,0,457.71072454613159,457.71072454613159,0,142.11836453824824,-33.344411294342862,225.02230572779331
0.00050719999999999997,56.284155718937086,-56.284155718937086,0,0,-56.284155718937086,0,271.7296774864418,271.7296774864418,0,42.541070703527659,-26.045816954892203,225.13662287574834
0.00050739999999999997,56.271964828698707,-56.271964828698707,0,0,-56.271964828698707,0,51.935665311214478,51.935665311214478,0,-29.467391969503971,-16.90400436032828,225.08785931479483
0.00050759999999999998,56.224068277623665,-40.710422686040431,-15.513645591583238,-15.513645591583238,-40.710422686040431,0,0,0,0,-78.091448745530414,-15.710636924500159,224.89627311049466
0.00050779999999999998,56.179107009906588,-39.373670794455684,-16.805436215450904,-16.805436215450904,-39.373670794455684,0,0,0,0,-132.50879442197424,-16.917641681565428,224.71642803962635
0.00050799999999999999,56.134181696819915,-37.945291400614522,-18.18889029620539,-18.18889029620539,-37.945291400614522,0,0,0,0,-190.72293371341183,-17.98717003383636,224.53672678727966
