"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
0.00045000000000000004,58.873149871826172,-32.388442993164063,-85.357856750488281,-18.768058776855469,0.015338361263275146,-0.014867216348648071
0.00045033333333333335,58.794700622558594,0,-146.25595092773438,-11.429021835327148,0.5058211088180542,-0.50535076856613159
0.00045066666666666671,58.784439086914063,0,-129.5614013671875,15.619808197021484,406.46673583984375,0.14794626832008362
0.00045100000000000001,58.902511596679688,0,-126.48161315917969,39.603172302246094,755.37176513671875,0.014831800013780594
0.00045133333333333337,59.114856719970703,0,-121.56294250488281,55.771778106689453,960.8193359375,0.016894120723009109
0.00045166666666666668,59.362815856933594,0,-115.50578308105469,60.946666717529297,964.27703857421875,0.018710572272539139
0.00045200000000000004,59.574787139892578,0,-109.48423767089844,54.126152038574219,747.36968994140625,0.016832489520311356
0.00045233333333333334,59.680442810058594,0,-104.63671875,36.685844421386719,335.43792724609375,0.01179702952504158
0.0004526666666666667,59.624691009521484,0,-101.85653686523438,12.105268478393555,-207.4930419921875,0.0046433396637439728
0.00045300000000000001,59.545211791992188,-92.495285034179688,-44.959678649902344,23.068143844604492,-2.710925817489624,1.6078542470932007
0.00045333333333333337,59.465888977050781,-56.637275695800781,-62.476600646972656,23.925662994384766,0.31630891561508179,-0.15763461589813232
0.00045366666666666667,59.386653900146484,-61.500434875488281,-57.259658813476563,23.989749908447266,-0.0019117295742034912,0.0047290623188018799
0.00045400000000000003,59.307525634765625,-67.870796203613281,-50.743995666503906,23.534801483154297,-0.019009500741958618,0.019377261400222778
0.00045433333333333334,59.228500366210938,-73.991874694824219,-44.465152740478516,22.551008224487305,-0.017973780632019043,0.01844489574432373
0.0004546666666666667,59.149581909179688,-79.773468017578125,-38.525703430175781,21.058969497680664,-0.016711980104446411,0.017185479402542114
0.000455,59.070770263671875,-85.090034484863281,-33.051506042480469,19.092340469360352,-0.015127420425415039,0.015600085258483887
0.00045533333333333336,58.992061614990234,-146.07980346679688,0,11.788675308227539,-0.50563853979110718,0.50611060857772827
