"Time / s","Vmout:Measured voltage","VD1:Measured voltage","VD2:Measured voltage","VD3:Measured voltage","VD4:Measured voltage","Am1:Measured current","Am2:Measured current","Am3:Measured current","Am4:Measured current","Vc:Measured voltage","AMLr:Measured current","AMIo:Measured current"
1.5333333333333334e-05,7.3263395491854872,-7.3263395491854872,0,0,-7.3263395491854872,0,417.25582944903971,417.25582944903971,0,272.25977379768017,-22.749295722795907,29.305358196741949
1.5666666666666667e-05,7.5278612580373059,-7.5278612580373059,0,0,-7.5278612580373059,0,829.57257546967082,829.57257546967082,0,78.424074906889217,-45.855181800529493,30.111445032149224
1.6000000000000003e-05,7.8405789543958653,-7.8405789543958653,0,0,-7.8405789543958653,0,1074.8462312065935,1074.8462312065935,0,-220.30335208517269,-59.875037263812459,31.362315817583461
1.6333333333333335e-05,8.1991100378213186,-8.1991100378213186,0,0,-8.1991100378213186,0,1102.1123379669873,1102.1123379669873,0,-564.74629324222076,-62.036739191716919,32.796440151285275
1.6666666666666667e-05,8.5282164325011163,-8.5282164325011163,0,0,-8.5282164325011163,0,903.63357637873969,903.63357637873969,0,-886.7067114034852,-51.919115461270735,34.112865730004465
1.7e-05,8.7577212317261441,-8.7577212317261441,0,0,-8.7577212317261441,0,516.41764761879585,516.41764761879585,0,-1122.4827588498572,-31.534502410361725,35.030884926904577
1.7333333333333336e-05,8.8364170515793585,-8.8364170515793585,0,0,-8.8364170515793585,0,14.867577724301839,14.867577724301839,0,-1225.4905912034146,-4.92902959719782,35.345668206317434
1.7666666666666668e-05,8.8688366118413384,0,-8.8688366118413384,-8.8688366118413384,0,276.93945903154935,0,0,276.93945903154935,-1202.0656767812327,11.683730847073512,35.475346447365354
1.8e-05,8.9915319176387563,0,-8.9915319176387563,-8.9915319176387563,0,518.82731290144829,0,0,518.82731290144829,-1096.6521663695157,25.623859787606634,35.966127670555025
1.8333333333333333e-05,9.180254791477612,0,-9.180254791477612,-9.180254791477612,0,667.20462451534422,0,0,667.20462451534422,-926.83659373361195,34.478629659237214,36.721019165910448
1.8666666666666669e-05,9.3977833347684481,0,-9.3977833347684481,-9.3977833347684481,0,689.90740241626054,0,0,689.90740241626054,-726.29919235387536,36.49835709479288,37.591133339073792
1.9000000000000001e-05,9.600269841026476,0,-9.600269841026476,-9.600269841026476,0,579.68889190440541,0,0,579.68889190440541,-534.7781742159832,31.288506810324364,38.401079364105904
1.9333333333333333e-05,9.7459340972685435,0,-9.7459340972685435,-9.7459340972685435,0,355.64747645096406,0,0,355.64747645096406,-390.19262685392073,19.887353177886652,38.983736389074174
1.9666666666666669e-05,9.8033441023501684,0,-9.8033441023501684,-9.8033441023501684,0,59.433289443922206,0,0,59.433289443922206,-321.12893659922383,4.5596763008331234,39.213376409400674
2.0000000000000002e-05,9.84628571780455,0,-9.84628571780455,-9.84628571780455,0,366.14750721810657,0,0,366.14750721810657,-259.89493446364355,22.109012987838199,39.3851428712182
2.0333333333333334e-05,10.020662517295694,0,-10.020662517295694,-10.020662517295694,0,738.92954111791164,0,0,738.92954111791164,-75.177187969804805,43.270325584511227,40.082650069182776
2.0666666666666666e-05,10.294535427361897,0,-10.294535427361897,-10.294535427361897,0,954.33522786578578,0,0,954.33522786578578,204.9249389630713,55.869889039566374,41.178141709447587
2.1000000000000002e-05,10.606691701016558,0,-10.606691701016558,-10.606691701016558,0,966.58783234037651,0,0,966.58783234037651,524.99477826009854,57.417620901045723,42.426766804066233
2.1333333333333335e-05,10.887317021934541,0,-10.887317021934541,-10.887317021934541,0,770.1976049918236,0,0,770.1976049918236,821.735770685999,47.614487571055122,43.549268087738163
2.1666666666666667e-05,11.071839065549508,0,-11.071839065549508,-11.071839065549508,0,401.03575534871419,0,0,401.03575534871419,1036.5176876468047,28.41091920310852,44.287356262198031
