time,Current: AML1,Current: AMD1,Current: AMD2,Current: AMIout,Voltage: VMSw1,Voltage: VMSw2,Voltage: VML1,Voltage: VMC1,Voltage: VMp,Voltage: VMD1,Voltage: VMS1,Voltage: VMD2,Voltage: VMS2,Voltage: VMout
0.0028135,8.296022415161133,76.78668975830078,0.0,76.78668975830078,0.0,1000.0,-423.96307373046875,862.9803466796875,560.9827270507812,0.0,35.65590286254883,-69.80357360839844,-34.14767074584961,35.65590286254883
0.0028139999999999997,4.336328029632568,0.0,0.0,0.0,0.0,1000.0,4.09173583984375,995.9082641601562,0.0,-35.636444091796875,0.0,-35.636444091796875,0.0,35.636444091796875
0.0028144999999999997,4.2775163650512695,0.0,0.0,0.0,0.0,1000.0,-15.07440185546875,1085.421630859375,-70.34722900390625,-39.694217681884766,-4.094875335693359,-31.504467010498047,4.094875335693359,35.599342346191406
0.002815,4.089240074157715,0.0,0.0,0.0,1000.0,0.0,-524.864013671875,1172.384765625,-647.520751953125,-72.1947021484375,-36.63241958618164,0.0,35.562278747558594,35.562278747558594
0.0028155,-0.3828279674053192,0.0,56.93424606323242,56.93424606323242,1000.0,0.0,-563.0352172851562,1213.698486328125,-650.6632690429688,-72.25083923339844,-36.71245193481445,0.0,35.53838348388672,35.53838348388672
0.002816,-4.844440937042236,0.0,113.69822692871094,113.69822692871094,1000.0,0.0,-516.5581665039062,1162.9747314453125,-646.4165649414062,-72.13279724121094,-36.59028625488281,0.0,35.542510986328125,35.542510986328125
0.0028165,-8.621657371520996,0.0,158.9308624267578,158.9308624267578,1000.0,0.0,-391.591552734375,1026.8983154296875,-635.3067626953125,-71.85188293457031,-36.27994918823242,0.0,35.57193374633789,35.57193374633789
0.002817,-11.137127876281738,0.0,182.90005493164062,182.90005493164062,1000.0,0.0,-206.23150634765625,825.1116333007812,-618.880126953125,-71.44139099121094,-35.82271194458008,0.0,35.618682861328125,35.618682861328125
0.0028174999999999997,-11.998427391052246,0.0,178.99246215820312,178.99246215820312,1000.0,0.0,12.10321044921875,587.376953125,-599.4801635742188,-70.95184326171875,-35.2811279296875,0.0,35.670711517333984,35.670711517333984
0.0028179999999999998,-11.059329986572266,0.0,144.7467803955078,144.7467803955078,1000.0,0.0,230.72286987304688,349.1780700683594,-579.9009399414062,-70.44345092773438,-34.72978591918945,0.0,35.71366882324219,35.71366882324219
