time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Current: AMOut,Voltage: VMLp,Voltage: VMCr,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.0007645,1.9547648429870605,0.0,1.9547648429870605,0.0,0.0,202.64987182617188,600.0,411.3310241699219,-41.55208206176758,-59.77285385131836,50.66246795654297
0.000765,0.0,3.039113759994507,3.039113759994507,0.0,0.0,202.24497985839844,600.0,431.95928955078125,-100.39878845214844,-0.7236976623535156,50.56124496459961
0.0007655,0.0,-3.2273833751678467,-3.2273833751678467,0.0,0.0,201.8408966064453,600.0,431.7329406738281,-100.2838134765625,-0.6366310119628906,50.46022415161133
0.000766,0.0,-9.33942985534668,-9.33942985534668,0.0,0.0,201.4376220703125,600.0,380.1227111816406,-97.68765258789062,-3.0311622619628906,50.359405517578125
0.0007664999999999999,0.0,-14.992471694946289,-14.992471694946289,0.0,0.0,201.03515625,600.0,279.6474609375,-92.73208618164062,-7.785495758056641,50.2587890625
0.000767,0.0,-19.904508590698242,-19.904508590698242,0.0,0.0,200.63348388671875,600.0,135.2621612548828,-85.65653991699219,-14.660202026367188,50.15837097167969
0.0007675,0.0,-23.830162048339844,-23.830162048339844,0.0,0.0,200.2326202392578,600.0,-45.886348724365234,-76.80628204345703,-23.310029983520508,50.05815505981445
0.000768,0.0,-26.572933197021484,-26.572933197021484,0.0,0.0,199.83255004882812,600.0,-254.8131561279297,-66.61530303955078,-33.30097198486328,49.95813751220703
0.0007685,0.0,-27.995037078857422,-27.995037078857422,0.0,0.0,199.43328857421875,600.0,-481.1408996582031,-55.5848274230957,-44.13181686401367,49.85832214355469
0.0007689999999999999,0.0,-28.024324417114258,-28.024324417114258,0.0,0.0,199.03482055664062,600.0,-713.6151733398438,-44.25838851928711,-55.2590217590332,49.758705139160156
0.0007695,0.0,-26.65793800354004,-26.65793800354004,0.0,0.0,198.63714599609375,600.0,-940.6641845703125,-33.19482421875,-66.12374877929688,49.65928649902344
0.00077,-23.9625301361084,0.0,-23.9625301361084,0.0,0.0,198.24026489257812,600.0,-1150.9747314453125,0.0,-113.30546569824219,49.56006622314453
0.0007704999999999999,21.16826057434082,0.0,21.16826057434082,712.8565673828125,0.0,198.3952178955078,600.0,-1199.1383056640625,0.0,-114.30081176757812,49.59880447387695
0.000771,61.23085021972656,0.0,61.23085021972656,1332.383056640625,0.0,199.87210083007812,600.0,-894.406005859375,0.0,-108.919189453125,49.96802520751953
0.0007714999999999999,79.48269653320312,0.0,79.48269653320312,1550.8670654296875,0.0,202.2432098388672,600.0,-333.15679931640625,0.0,-98.8791732788086,50.5608024597168
0.000772,66.74586486816406,0.0,66.74586486816406,1199.6875,0.0,204.5868682861328,600.0,275.9548034667969,0.0,-87.89775085449219,51.1467170715332
0.0007725,25.772605895996094,0.0,25.772605895996094,329.58465576171875,0.0,205.82460021972656,600.0,688.242431640625,0.0,-80.3321304321289,51.45615005493164
0.0007729999999999999,-28.914669036865234,0.0,-28.914669036865234,0.0,0.0,205.14979553222656,600.0,720.1373291015625,-51.28744888305664,-51.28744888305664,51.28744888305664
