time,Current: AMD1,Current: AM1-IL,Current: AM2-MOSFET,Current: AM3-Resistor,Voltage: VMD1,Voltage: VM1-VR,Voltage: VM2-Vin
0.000383,0.0,3.740654945373535,3.740654945373535,3.821460008621216,-11.996259689331055,9.55364990234375,12.0
0.000384,0.0,3.7602601051330566,3.7602601051330566,3.8146817684173584,-11.99623966217041,9.536704063415527,12.0
0.000385,0.0,3.7799758911132812,3.7799758911132812,3.810422897338867,-11.996219635009766,9.526057243347168,12.0
0.000386,0.0,3.7997539043426514,3.7997539043426514,3.8084511756896973,-11.996200561523438,9.521127700805664,12.0
0.000387,0.0,3.8195509910583496,3.8195509910583496,3.8085529804229736,-11.996180534362793,9.521382331848145,12.0
0.000388,0.0,3.839327335357666,3.839327335357666,3.810530424118042,-11.996160507202148,9.526326179504395,12.0
0.00038899999999999997,0.0,3.8590471744537354,3.8590471744537354,3.8142013549804688,-11.996140480041504,9.535503387451172,12.0
0.00039,0.0,3.878678560256958,3.878678560256958,3.819397449493408,-11.996121406555176,9.548493385314941,12.0
0.00039099999999999996,0.0,3.8981921672821045,3.8981921672821045,3.825963258743286,-11.996101379394531,9.564908027648926,12.0
0.000392,0.0,3.917562246322632,3.917562246322632,3.8337562084198,-11.996082305908203,9.584390640258789,12.0
0.00039299999999999996,0.0,3.936765670776367,3.936765670776367,3.842644453048706,-11.996063232421875,9.606611251831055,12.0
0.000394,0.0,3.9557814598083496,3.9557814598083496,3.8525071144104004,-11.996044158935547,9.631267547607422,12.0
0.000395,0.0,3.9745914936065674,3.9745914936065674,3.863232135772705,-11.996025085449219,9.658080101013184,12.0
0.000396,3.9931793212890625,3.9931793212890625,0.0,3.8747169971466064,0.0,9.686792373657227,12.0
0.000397,3.915619373321533,3.915619373321533,0.0,3.882359266281128,0.0,9.70589828491211,12.0
0.00039799999999999997,3.837986707687378,3.837986707687378,0.0,3.8818795680999756,0.0,9.70469856262207,12.0
0.000399,3.7604360580444336,3.7604360580444336,0.0,3.874051809310913,0.0,9.685129165649414,12.0
0.00039999999999999996,0.0,3.683107376098633,3.683107376098633,3.859591007232666,-11.996316909790039,9.648977279663086,12.0
0.000401,0.0,3.702040910720825,3.702040910720825,3.8436641693115234,-11.996297836303711,9.609160423278809,12.0
0.00040199999999999996,0.0,3.721259593963623,3.721259593963623,3.8310725688934326,-11.996278762817383,9.577681541442871,12.0
0.000403,0.0,3.7407000064849854,3.7407000064849854,3.8215224742889404,-11.996259689331055,9.55380630493164,12.0
0.000404,0.0,3.7603039741516113,3.7603039741516113,3.8147428035736084,-11.99623966217041,9.536856651306152,12.0
0.000405,0.0,3.7800185680389404,3.7800185680389404,3.8104820251464844,-11.996219635009766,9.526205062866211,12.0
0.000406,0.0,3.799795627593994,3.799795627593994,3.8085086345672607,-11.996200561523438,9.521271705627441,12.0
0.00040699999999999997,0.0,3.819591522216797,3.819591522216797,3.8086090087890625,-11.996180534362793,9.521522521972656,12.0
0.000408,0.0,3.8393666744232178,3.8393666744232178,3.8105850219726562,-11.996160507202148,9.52646255493164,12.0
0.00040899999999999997,0.0,3.8590855598449707,3.8590855598449707,3.8142545223236084,-11.996140480041504,9.535635948181152,12.0
0.00041,0.0,3.878715753555298,3.878715753555298,3.819448947906494,-11.996121406555176,9.548622131347656,12.0
0.00041099999999999996,0.0,3.898228406906128,3.898228406906128,3.8260135650634766,-11.996101379394531,9.565033912658691,12.0
0.000412,0.0,3.917597532272339,3.917597532272339,3.8338050842285156,-11.996082305908203,9.584512710571289,12.0
0.00041299999999999996,0.0,3.936800003051758,3.936800003051758,3.8426921367645264,-11.996063232421875,9.606730461120605,12.0
0.000414,0.0,3.955814838409424,3.955814838409424,3.852553129196167,-11.996044158935547,9.631382942199707,12.0
0.000415,0.0,3.974623918533325,3.974623918533325,3.863276720046997,-11.996025085449219,9.658191680908203,12.0
0.000416,3.993210792541504,3.993210792541504,0.0,3.874760389328003,0.0,9.686901092529297,12.0
0.000417,3.915649890899658,3.915649890899658,0.0,3.882401704788208,0.0,9.70600414276123,12.0
0.00041799999999999997,3.8380165100097656,3.8380165100097656,0.0,3.881920576095581,0.0,9.704801559448242,12.0
0.000419,3.760465145111084,3.760465145111084,0.0,3.874091863632202,0.0,9.685229301452637,12.0
0.00041999999999999996,0.0,3.683135747909546,3.683135747909546,3.8596298694610596,-11.996316909790039,9.64907455444336,12.0
0.000421,0.0,3.702068328857422,3.702068328857422,3.8437020778656006,-11.996297836303711,9.609254837036133,12.0
0.00042199999999999996,0.0,3.7212862968444824,3.7212862968444824,3.8311097621917725,-11.996278762817383,9.577774047851562,12.0
0.000423,0.0,3.7407262325286865,3.7407262325286865,3.8215584754943848,-11.996259689331055,9.553895950317383,12.0
0.000424,0.0,3.760329484939575,3.760329484939575,3.814777374267578,-11.99623966217041,9.536943435668945,12.0
0.000425,0.0,3.780043125152588,3.780043125152588,3.810516119003296,-11.996219635009766,9.526289939880371,12.0
0.000426,0.0,3.7998194694519043,3.7998194694519043,3.808542013168335,-11.996200561523438,9.521354675292969,12.0
0.00042699999999999997,0.0,3.8196146488189697,3.8196146488189697,3.808641195297241,-11.996180534362793,9.521602630615234,12.0
0.000428,0.0,3.8393893241882324,3.8393893241882324,3.8106162548065186,-11.996160507202148,9.526540756225586,12.0
0.00042899999999999997,0.0,3.859107494354248,3.859107494354248,3.8142850399017334,-11.996140480041504,9.535712242126465,12.0
0.00043,0.0,3.878737211227417,3.878737211227417,3.819478750228882,-11.996121406555176,9.548696517944336,12.0
0.00043099999999999996,0.0,3.8982491493225098,3.8982491493225098,3.8260421752929688,-11.996101379394531,9.565105438232422,12.0
0.000432,0.0,3.9176177978515625,3.9176177978515625,3.8338329792022705,-11.996082305908203,9.584582328796387,12.0
0.00043299999999999995,0.0,3.936819553375244,3.936819553375244,3.842719316482544,-11.996063232421875,9.60679817199707,12.0
0.000434,0.0,3.955833911895752,3.955833911895752,3.8525795936584473,-11.996044158935547,9.631448745727539,12.0
0.000435,0.0,3.974642515182495,3.974642515182495,3.863302707672119,-11.996025085449219,9.658256530761719,12.0
0.00043599999999999997,3.9932289123535156,3.9932289123535156,0.0,3.8747856616973877,0.0,9.68696403503418,12.0
0.000437,3.915667772293091,3.915667772293091,0.0,3.8824260234832764,0.0,9.70606517791748,12.0
0.00043799999999999997,3.838033676147461,3.838033676147461,0.0,3.881944417953491,0.0,9.70486068725586,12.0
0.000439,3.760481834411621,3.760481834411621,0.0,3.874114990234375,0.0,9.685287475585938,12.0
0.00043999999999999996,0.0,3.683151960372925,3.683151960372925,3.859652280807495,-11.996316909790039,9.649130821228027,12.0
0.000441,0.0,3.7020840644836426,3.7020840644836426,3.843724012374878,-11.996297836303711,9.609310150146484,12.0
0.00044199999999999996,0.0,3.721301794052124,3.721301794052124,3.8311307430267334,-11.996278762817383,9.577826499938965,12.0
0.000443,0.0,3.740741014480591,3.740741014480591,3.8215789794921875,-11.996259689331055,9.553947448730469,12.0
0.000444,0.0,3.7603440284729004,3.7603440284729004,3.8147976398468018,-11.99623966217041,9.536993980407715,12.0
0.000445,0.0,3.780057430267334,3.780057430267334,3.810535430908203,-11.996219635009766,9.526338577270508,12.0
0.000446,0.0,3.799833297729492,3.799833297729492,3.808561086654663,-11.996200561523438,9.521402359008789,12.0
0.00044699999999999997,0.0,3.8196282386779785,3.8196282386779785,3.808659791946411,-11.996180534362793,9.521649360656738,12.0
0.000448,0.0,3.839402437210083,3.839402437210083,3.8106343746185303,-11.996160507202148,9.526585578918457,12.0
0.00044899999999999996,0.0,3.8591201305389404,3.8591201305389404,3.814302444458008,-11.996140480041504,9.53575611114502,12.0
0.00045,0.0,3.878749370574951,3.878749370574951,3.819495439529419,-11.996121406555176,9.548738479614258,12.0
0.00045099999999999996,0.0,3.898261308670044,3.898261308670044,3.826059103012085,-11.996101379394531,9.565147399902344,12.0
0.000452,0.0,3.9176294803619385,3.9176294803619385,3.8338494300842285,-11.996082305908203,9.584623336791992,12.0
0.000453,0.0,3.936830997467041,3.936830997467041,3.8427350521087646,-11.996063232421875,9.606837272644043,12.0
0.000454,0.0,3.9558451175689697,3.9558451175689697,3.8525948524475098,-11.996044158935547,9.631486892700195,12.0
0.000455,0.0,3.9746532440185547,3.9746532440185547,3.8633174896240234,-11.996025085449219,9.658293724060059,12.0
0.00045599999999999997,3.993239402770996,3.993239402770996,0.0,3.874800205230713,0.0,9.687000274658203,12.0
0.000457,3.915677785873413,3.915677785873413,0.0,3.8824403285980225,0.0,9.706100463867188,12.0
0.00045799999999999997,3.838043451309204,3.838043451309204,0.0,3.8819580078125,0.0,9.70489501953125,12.0
0.000459,3.760491371154785,3.760491371154785,0.0,3.8741283416748047,0.0,9.685320854187012,12.0
0.00045999999999999996,0.0,3.6831612586975098,3.6831612586975098,3.8596653938293457,-11.996316909790039,9.649163246154785,12.0
0.000461,0.0,3.7020931243896484,3.7020931243896484,3.8437366485595703,-11.996297836303711,9.609341621398926,12.0
0.00046199999999999995,0.0,3.721310615539551,3.721310615539551,3.8311429023742676,-11.996278762817383,9.57785701751709,12.0
0.000463,0.0,3.7407495975494385,3.7407495975494385,3.8215911388397217,-11.996259689331055,9.553977966308594,12.0
0.000464,0.0,3.760352373123169,3.760352373123169,3.8148090839385986,-11.99623966217041,9.537022590637207,12.0
0.00046499999999999997,0.0,3.7800655364990234,3.7800655364990234,3.810546875,-11.996219635009766,9.5263671875,12.0
0.000466,0.0,3.7998411655426025,3.7998411655426025,3.8085715770721436,-11.996200561523438,9.521429061889648,12.0
0.00046699999999999997,0.0,3.8196358680725098,3.8196358680725098,3.8086705207824707,-11.996180534362793,9.521676063537598,12.0
0.000468,0.0,3.839409828186035,3.839409828186035,3.8106446266174316,-11.996160507202148,9.526611328125,12.0
0.00046899999999999996,0.0,3.8591275215148926,3.8591275215148926,3.81431245803833,-11.996140480041504,9.535780906677246,12.0
