"Time / s","Vm1:Measured voltage","Vm2:Measured voltage","Vm3:Measured voltage","Vm4:Measured voltage","Am1:Measured current","Am2:Measured current"
0.25888,21.167428780799398,-20.911600985297532,20.911600985297532,-14.936324406483724,0,0
0.25889000000000001,21.165312143753169,-20.899196256555577,20.899196256555577,-14.927464202389611,0,0
0.25890000000000002,21.163195718360061,-20.886587828829725,20.886587828829725,-14.918458504217512,0,0
0.25891000000000003,21.161079504598913,-20.873771328874071,20.873771328874071,-14.909304188331898,0,0
0.25892000000000004,21.158963502448561,-20.860742608481516,20.860742608481516,-14.899998291833516,0,0
0.25892999999999999,21.156847711887842,-20.847497733690432,20.847497733690432,-14.890538004850136,0,0
0.25894,21.154732132895603,-20.834032974559527,20.834032974559527,-14.880920663233116,0,0
0.25895000000000001,21.152616765450684,-20.8203447953805,20.8203447953805,-14.87114374156673,0,0
0.25896000000000002,21.150501609531933,-20.806429845443958,20.806429845443958,-14.861204846572594,0,0
0.25897000000000003,21.148386665118199,-20.792284950202379,20.792284950202379,-14.851101710797742,0,0
0.25898000000000004,21.146271932188334,-20.777907102867815,20.777907102867815,-14.840832186613206,0,0
0.25899,21.144157410721188,-20.763293456449617,20.763293456449617,-14.830394240526857,0,0
0.25900000000000001,21.142043100695616,-20.748441316161326,20.748441316161326,-14.819785947759954,0,0
0.25901000000000002,21.139929002090476,-20.733348132179017,20.733348132179017,-14.809005487074764,0,0
0.25902000000000003,21.137815114884624,-20.718011492790396,20.718011492790396,-14.798051135881146,0,0
0.25903000000000004,21.135701439056927,-20.702429117840232,20.702429117840232,-14.786921265554973,0,0
0.25904000000000005,21.133587974586245,-20.686598852536669,20.686598852536669,-14.775614337014154,0,0
0.25905,21.131474721451443,-20.670518661518102,20.670518661518102,-14.764128896480912,0,0
0.25906000000000001,21.129361679631387,-20.654186623250673,20.654186623250673,-14.752463571480064,0,0
0.25907000000000002,21.127248849104948,-20.63760092463874,20.63760092463874,-14.740617066989564,0,0
0.25908000000000003,21.125136229850998,-20.620759855973056,20.620759855973056,-14.728588161832121,0,0
0.25909000000000004,21.123023821848413,-20.603661806072758,20.603661806072758,-14.716375705205351,0,0
0.2591,21.120911625076065,-20.586305257660271,20.586305257660271,-14.703978613378283,0,0
0.25911000000000001,21.118799639512833,-20.5686887830364,20.5686887830364,-14.691395866602193,0,0
0.25912000000000002,21.1166878651376,-20.550811039835665,20.550811039835665,-14.678626506078835,0,0
0.25913000000000003,21.114576301929244,-20.532670767118745,20.532670767118745,-14.665669631169415,0,0
0.25914000000000004,21.112464949866652,-20.514266781580908,20.514266781580908,-14.652524396686481,0,0
0.25915000000000005,21.110353808928711,-20.495597973952684,20.495597973952684,-14.639190010322977,0,0
0.25916,21.108242879094309,-20.47666330560557,20.47666330560557,-14.625665730227901,0,0
0.25917000000000001,21.106132160342337,-20.457461805304419,20.457461805304419,-14.611950862686633,0,0
0.25918000000000002,21.104021652651685,-20.437992566103205,20.437992566103205,-14.598044759903729,0,0
0.25919000000000003,21.101911356001253,-20.418254742407029,20.418254742407029,-14.583946817904383,0,0
0.25920000000000004,21.099801270369934,-20.398247547195353,20.398247547195353,-14.569656474551159,0,0
0.25921,21.097691395736629,-20.37797024934369,20.37797024934369,-14.555173207630936,0,0
0.25922000000000001,21.095581732080237,-20.357422171112532,20.357422171112532,-14.540496533061344,0,0
0.25923000000000002,21.093472279379665,-20.336602685721644,20.336602685721644,-14.525626003158209,0,0
0.25924000000000003,21.091363037613814,-20.315511215061022,20.315511215061022,-14.510561205000556,0,0
0.25925000000000004,21.089254006761593,-20.294147227531283,20.294147227531283,-14.495301758888104,0,0
0.25926000000000005,21.087145186801912,-20.272510235960084,20.272510235960084,-14.479847316853025,0,0
0.25927,21.085036577713684,-20.250599795616168,20.250599795616168,-14.464197561241505,0,0
0.25928000000000001,21.082928179475822,-20.228415502371192,20.228415502371192,-14.448352203400738,0,0
0.25929000000000002,21.080819992067244,-20.205956990877851,20.205956990877851,-14.432310982377665,0,0
0.25930000000000003,21.078712015466866,-20.183223932895103,20.183223932895103,-14.416073663722798,0,0
0.25931000000000004,21.076604249653609,-20.16021603565467,20.16021603565467,-14.399640038323398,0,0
0.25931999999999999,21.074496694606395,-20.136933040343422,20.136933040343422,-14.383009921319541,0,0
0.25933,21.07238935030415,-20.113374720641019,20.113374720641019,-14.366183151059623,0,0
0.25934000000000001,21.070282216725797,-20.089540881310896,20.089540881310896,-14.349159588093926,0,0
0.25935000000000002,21.068175293850267,-20.065431356895743,20.065431356895743,-14.331939114242871,0,0
0.25936000000000003,21.066068581656491,-20.04104601043997,20.04104601043997,-14.314521631684563,0,0
0.25937000000000004,21.0639620801234,-20.016384732314364,20.016384732314364,-14.296907062115181,0,0
0.25938,21.061855789229931,-19.991447439057652,19.991447439057652,-14.279095345921682,0,0
0.25939000000000001,21.059749708955021,-19.96623407231408,19.96623407231408,-14.261086441422869,0,0
0.25940000000000002,21.05764383927761,-19.940744597765217,19.940744597765217,-14.242880324106437,0,0
0.25941000000000003,21.055538180176637,-19.914979004184957,19.914979004184957,-14.224476985954041,0,0
0.25942000000000004,21.053432731631045,-19.888937302490405,19.888937302490405,-14.205876434763326,0,0
0.25942999999999999,21.05132749361978,-19.862619524838649,19.862619524838649,-14.187078693502841,0,0
0.25944,21.04922246612179,-19.8360257238174,19.8360257238174,-14.168083799733864,0,0
0.25945000000000001,21.047117649116029,-19.809155971603275,19.809155971603275,-14.148891805009299,0,0
0.25946000000000002,21.045013042581441,-19.782010359217992,19.782010359217992,-14.129502774342342,0,0
0.25947000000000003,21.042908646496986,-19.754588995781404,19.754588995781404,-14.109916785672937,0,0
