time,V_D2,VS1,VS2,Vp,VSW2,VL1,Vo,Io,VC1,I_D2,VSW1,ILr,I_D1,V_D1
0.0021718640445411693,0.1420610369874576,-35.546447700557486,35.23796699759306,615.9775043320632,999.1919847910463,243.29133866990765,35.095905960605606,142.06103698745758,139.9231417890753,142.06103698745758,0.8080152089537557,8.080152089537556,0.0,-70.6423536611631
0.0021722867557120145,0.14723005050478657,-35.19777010131864,35.273666216732785,603.397266797087,999.0698429887678,101.91700089085782,35.126436166228,147.23005050478656,293.7555753008229,147.23005050478656,0.9301570112321894,9.301570112321894,0.0,-70.32420626754663
0.0021727094668828597,0.1348815358616363,-34.80046929309507,35.29032396702614,589.4745172896468,999.0516754360777,-50.41775712140918,35.1554424311645,134.88153586163628,459.99491526784027,134.88153586163628,0.9483245639222064,9.483245639222064,0.0,-69.95591172425956
0.002173132178053705,0.1047388897468078,-34.39328053346388,35.28016816718501,575.6720734998808,999.1391845322828,-196.62018114465138,35.175429277438205,104.7388897468078,620.0872921770533,104.7388897468078,0.8608154677171813,8.608154677171813,0.0,-69.56870981090208
0.00217355488922455,0.05852230512588278,-34.01524218884433,35.23773710965698,563.4235469799155,999.322230221776,-320.3279726528575,35.1792148045311,58.52230512588278,756.226655894718,58.52230512588278,0.6777697782239902,6.777697782239901,0.0,-69.19445699337543
0.0021739759500246448,1.9462248757040613e-12,-33.70239021203339,35.160857394141736,554.0031164803315,999.578874970117,-407.4826143699405,35.16085739413979,1.9462248757040612e-09,853.0583728597259,1.9462248757040612e-09,0.42112502988298933,4.211250298829893,0.0,-68.86324760617319
0.0021739759500246725,-28.13735403144109,-7.02350336269442,7.02350336269442,120.66394291044548,999.5788749701359,25.856559195095457,35.16085739413775,0.0,853.058372864595,0.0,0.4211250298641427,4.211250298641427,0.0,-42.18436075683217
0.0021743986611955177,-31.723125644410302,-3.4067784288344924,3.4067784288344924,58.528528658342,999.5653224017196,12.54182756964471,35.12990407324479,0.0,928.4949661737329,0.0,0.43467759828033287,4.3467759828033286,0.0,-38.53668250207928
0.0021750000000000207,-36.91739198116308,1.831477018634871,-1.831477018634871,-31.464815634909996,999.5624412212194,-6.742460493195011,35.08591496252821,0.0,1037.7697173493243,0.0,0.4375587787806623,4.375587787806623,0.0,-33.254437943893336
0.0021750000000000484,-36.91739198140087,1.8314770188746863,-1.8314770188746863,-31.464815639029894,999.5624412212196,-6.742460494077875,35.08591496252618,0.0,1037.7697173543274,0.0,0.43755877878037436,4.3755877878037435,0.0,-33.254437943651496
0.002175000000000076,-70.93170792491233,35.08591496252415,-35.84579296238818,-628.8592438697108,0.0,-408.9104734897297,35.08591496252415,0.0,1037.7697173594406,0.0,1000.0,4.375587787800507,0.0,0.0
0.002175000000000104,-70.93170792492309,35.08591496252432,-35.845792962400985,-628.8592438701475,0.0,-408.9104734943828,35.085914962522104,2.213347894894321e-09,1037.7697173645304,0.0,1000.0,4.3755877876093,2.213347894894321e-09,2.213347894894321e-12
0.002175429473573404,-71.04664854707697,35.09909617480778,-35.98431366743521,-633.3879156787293,0.0,-455.1018975489653,35.06233487964177,36.76129516600989,1088.4898132276946,0.0,1000.0,1.2674855499455755,36.76129516600989,0.036761295166009886
0.0021755956821611095,-71.06279522019929,35.1096537686034,-36.00521561478311,-633.9243603738305,0.0,-458.94896939467617,35.05757960541617,52.07416318722973,1092.8733297685067,0.0,1000.0,2.0948687229349616e-10,52.07416318722973,0.05207416318722973
0.0021755956821611373,-71.06279522020057,35.10965376860536,-36.00521561478498,-633.9243603738611,1.1903256158518617e-13,-458.94896939465116,35.05757960541559,52.074163189770125,1092.8733297685123,0.0,999.9999999999999,-1.1903256158518616e-12,52.074163189770125,0.05207416318977013
0.0021760251557344373,-71.0253564199686,35.147311933502934,-35.96847203626311,-632.0175241321047,0.3203620275872356,-431.6970998018894,35.0568843837055,90.42754979742973,1064.0349859615815,0.0,999.6796379724128,-3.2036202758723555,90.42754979742973,0.09042754979742973
0.0021764546293077374,-70.87687225341055,35.19385003217898,-35.805468720600196,-625.6246406183398,0.6032133698495632,-354.72715256215895,35.07140353281036,122.44649936861953,980.9550065503482,0.0,999.3967866301505,-6.032133698495632,122.44649936861953,0.12244649936861952
0.0021768841028810375,-70.62861167972305,35.23986144449249,-35.53140426185996,-615.4286661294287,0.8160352722288743,-237.06274333503654,35.09720741786308,142.65402662940522,853.3074447366942,0.0,999.1839647277711,-8.160352722288742,142.65402662940522,0.14265402662940524
0.0021773135764543376,-70.30182009811128,35.27525933916851,-35.17351500489431,-602.5374088952893,0.9344860389355856,-92.40701648699496,35.12830509321697,146.95424595153136,695.8789114212199,0.0,999.0655139610644,-9.344860389355855,146.95424595153136,0.14695424595153136
0.0021777430500276376,-69.92524174853577,35.29044605143465,-34.767898176209215,-588.3544361656659,0.9451929297788226,62.453091684036224,35.15734357232655,133.10247910809915,526.8465374114086,0.0,999.0548070702212,-9.451929297788226,133.10247910809915,0.13310247910809914
0.0021781725236009377,-69.53178219717236,35.27742304421128,-34.355319360825334,-574.4161381230517,0.8472691872618672,209.5948409413939,35.17646283634702,100.96020786426082,365.66856636891976,0.0,999.1527308127381,-8.472691872618672,100.96020786426082,0.10096020786426083
0.0021786019971742378,-69.15469883600863,35.23071333197743,-33.976491468461504,-562.2138661525662,0.65238417726063,332.03389257434526,35.17820736754713,52.50596443029404,230.8323577554816,0.0,999.3476158227394,-6.5238417726063,52.50596443029404,0.052505964430294046
0.0021789760417697617,-68.8630304463899,35.16069338513027,-33.70233706125962,-554.0041039580111,0.4213083596225402,407.44240643734395,35.160693385130266,4.3014480866077065e-12,146.98300588028977,0.0,999.5786916403774,-4.213083596225402,4.3014480866077065e-12,4.3014480866077065e-15
0.0021789760417697895,-42.18617146193179,7.025478076803576,-7.025478076803576,-120.69786854245929,0.4213083596037871,-25.86382897338414,35.16069338512822,0.0,146.98300587544722,0.0,999.5786916403962,-4.213083596037871,0.0,-28.135215308320483
0.0021794055153430895,-38.47829374694247,3.349044468511121,-3.349044468511121,-57.53665794472414,0.43491628189463055,-12.329283845298034,35.129249278431345,0.0,70.3008580719168,0.0,999.5650837181054,-4.349162818946305,0.0,-31.780204809920225
0.0021799999999999953,-33.2538837303289,-1.8318928710316251,1.8318928710316251,31.471959988271884,0.437700996329201,6.743991426058262,35.08577660136053,0.0,-37.778250418000944,0.0,999.5622990036708,-4.37700996329201,0.0,-36.917669472392156
0.002180000000000023,-33.25388373008641,-1.8318928712720828,1.8318928712720828,31.47195999240295,0.4377009963289091,6.743991426943491,35.08577660135849,0.0,-37.77825042301753,0.0,999.5622990036711,-4.37700996328909,0.0,-36.91766947263057
0.002180000000000051,0.0,-35.84568297487547,35.085776601356464,628.8578407339643,1000.0,408.9204096941613,35.085776601356464,0.0,-37.778250428125425,0.0,0.0,-4.377009963285873,0.0,-70.93145957623194
0.0021800000000000786,2.2123097476305417e-12,-35.84568297488829,35.085776601356635,628.8578407344011,1000.0,408.92040969881555,35.085776601354425,2.2123097476305417e-09,-37.778250433216435,2.2123097476305417e-09,0.0,-4.377009963094727,0.0,-70.9314595762427
0.0021804226965656186,0.03615611521167992,-35.9830323831581,35.098599259717446,633.3524555683802,1000.0,454.8113079044648,35.062443144505764,36.15611521167992,-88.16376347284483,36.15611521167992,0.0,-1.3194549522531345,0.0,-71.04547552766385
0.002180595816320652,0.05209347261814968,-36.00521379079132,35.10953257065789,633.9263756444586,1000.0,458.99246993741633,35.057439098039744,52.093472618149676,-92.91884558187485,52.093472618149676,0.0,-2.0901119723859551e-10,0.0,-71.06265288883105
0.00218059581632068,0.05209347262068951,-36.005213790793185,35.10953257065985,633.9263756444892,999.9999999999999,458.99246993739075,35.05743909803916,52.09347262068951,-92.91884558188026,52.09347262068951,1.6323609131063679e-13,1.6323609131063677e-12,0.0,-71.06265288883235
0.00218101851288622,0.08988756137921335,-35.970052646244625,35.14652990901858,632.0851852350403,999.684422662693,432.5640089518555,35.05664234763937,89.88756137921334,-64.96477152420294,89.88756137921334,0.3155773373070021,3.155773373070021,0.0,-71.02669499388399
0.00218144120945176,0.1216321561915634,-35.81237860245187,35.19227125384614,625.8888863826835,999.4046676373653,357.8463840265804,35.07063909765457,121.6321561915634,15.669397228101287,121.6321561915634,0.5953323626347512,5.953323626347512,0.0,-70.88301770010644
0.0021818639060173,0.14207611886551386,-35.54639989436355,35.23780775353197,615.9785935672004,999.1919120907149,243.33177753107395,35.09573163466646,142.07611886551385,139.88154099244048,142.07611886551385,0.8080879092850655,8.080879092850655,0.0,-70.64213152903
0.00218228660258284,0.14724931192341256,-35.19770892396969,35.27351751539322,603.3977163240098,999.069749023466,101.94867483019482,35.12626820346981,147.24931192341256,293.72335786926135,147.24931192341256,0.9302509765340071,9.302509765340071,0.0,-70.3239771274395
0.00218270929914838,0.1349043730487171,-34.80038828993043,35.29018689528527,589.4740869212405,999.0515637654562,-50.39762046948806,35.15528252223655,134.9043730487171,459.97509731370354,134.9043730487171,0.9484362345437992,9.484362345437992,0.0,-69.95567081216699
0.00218313199571392,0.10476438612254799,-34.393173263046236,35.280043436204735,575.6705299443668,999.1390605694708,-196.61421234375496,35.17527905008219,104.76438612254799,620.0827429688588,104.76438612254799,0.8609394305292041,8.60939430529204,0.0,-69.56845231312843
0.0021835546922794598,0.058549199178467064,-34.015102972450514,35.23762487220889,563.4206926986374,999.32210142479,-320.3383179664703,35.179075673030425,58.54919917846706,756.2397266926229,58.54919917846706,0.6778985752099826,6.7789857520998265,0.0,-69.19417864548093
0.0021839759158116313,1.3428083089905841e-12,-33.70210061173486,35.16071734312943,553.9955771929453,999.5788710778832,-407.5381855307029,35.160717343128084,1.342808308990584e-09,853.1214794156406,1.342808308990584e-09,0.421128922116879,4.21128922116879,0.0,-68.86281795486295
0.002183975915811659,-28.14023919832269,-7.020478144800521,7.020478144800521,120.61196960020527,999.578871077902,25.845422057186823,35.160717343126045,0.0,853.1214794205099,0.0,0.42112892209802943,4.211289220980294,0.0,-42.181195487926566
0.002184398612377199,-31.72588485499452,-3.403880360919487,3.403880360919487,58.478739787547966,999.5653266680696,12.531158525903123,35.129765215914006,0.0,928.5554283546185,0.0,0.43467333193044083,4.346733319304408,0.0,-38.53364557683349
0.002184999999999994,-36.92045509233286,1.8346823529680876,-1.8346823529680876,-31.51988334955604,999.5624564517252,-6.754260717762037,35.08577273936477,0.0,1037.8366005190433,0.0,0.4375435482748216,4.375435482748216,0.0,-33.25109038639668
0.0021850000000000216,-36.920455092570634,1.8346823532079028,-1.8346823532079028,-31.51988335367605,999.5624564517254,-6.754260718644872,35.08577273936273,0.0,1037.8366005240464,0.0,0.4375435482745331,4.375435482745331,0.0,-33.25109038615483
0.0021850000000000493,-70.93159703319685,35.085772739360706,-35.845824293836145,-628.8627576518568,0.0,-408.9738428773027,35.085772739360706,0.0,1037.8366005291596,0.0,1000.0,4.37543548274209,0.0,0.0
0.002185000000000077,-70.93159703320762,35.085772739360884,-35.84582429384896,-628.8627576522936,0.0,-408.97384288195565,35.08577273935867,2.2138482478463017e-09,1037.8366005342493,0.0,1000.0,4.375435482550854,2.2138482478463017e-09,2.2138482478463017e-12
0.0021854294613058768,-71.04652972166718,35.098962374396216,-35.9843349024994,-633.3909385034424,0.0,-455.1584802480579,35.06219481916779,36.7675552284213,1088.5494187515003,0.0,1000.0,1.2669914875180002,36.7675552284213,0.0367675552284213
0.002185595584844931,-71.0626676232937,35.10951785184221,-36.00522498373927,-633.9270121838044,0.0,-459.0019549940382,35.05744263955444,52.0752122877725,1092.9289671778427,0.0,1000.0,2.0909329823126654e-10,52.0752122877725,0.0520752122877725
0.0021855955848449587,-71.06266762329498,35.10951785184417,-36.00522498374114,-633.927012183835,1.6092127630429332e-13,-459.0019549940131,35.057442639553855,52.07521229031332,1092.9289671778483,0.0,999.9999999999999,-1.6092127630429331e-12,52.07521229031332,0.05207521229031332
0.0021860250461507584,-71.02523285175427,35.14718300406601,-35.968483709208584,-632.0201352312264,0.3203902910872737,-431.7483869860961,35.056749142545684,90.43386152032681,1064.0889125084097,0.0,999.6796097089127,-3.2039029108727366,90.43386152032681,0.09043386152032681
0.002186454507456558,-70.87674752227763,35.19372965419073,-35.80547572537833,-625.6269448745254,0.6032686287357167,-354.7736045144824,35.0712717968993,122.45785729142999,981.0038180177436,0.0,999.3967313712643,-6.0326862873571665,122.45785729142999,0.12245785729143
0.002186883968762358,-70.62848049630261,35.239750934632795,-35.53139955734289,-615.430399285505,0.8161149631860797,-237.1012880315709,35.097080938959735,142.6699956730615,853.3478022802619,0.0,999.1838850368139,-8.161149631860797,142.6699956730615,0.1426699956730615
0.0021873134300681575,-70.3016772190089,35.27515969981168,-35.17349166527545,-602.538316041042,0.9345861472304492,-92.43473891099734,35.12818555373344,146.97414607823995,695.9076410992698,0.0,999.0654138527696,-9.345861472304492,146.97414607823995,0.14697414607823997
0.002187742891373957,-69.92508225212471,35.29035787465281,-34.76784973842312,-588.3542853086764,0.9453078443087706,62.43878665473221,35.15723251370158,133.1253609512334,526.8608064982529,0.0,999.0546921556912,-9.453078443087705,133.1253609512334,0.1331253609512334
0.002188172352679757,-69.53160190751372,35.27734640104626,-34.35524035158685,-574.414740177441,0.847391654801324,209.59599415225853,35.176361555926874,100.98484511938584,365.66613767998376,0.0,999.1526083451987,-8.47391654801324,100.98484511938584,0.10098484511938584
0.0021886018139855566,-69.15449487213807,35.23064767022856,-33.976378079403254,-562.211099865146,0.6525054418586708,332.0517047943249,35.178116792734826,52.530877493732895,230.8119005126798,0.0,999.3474945581413,-6.525054418586707,52.530877493732895,0.0525308774937329
0.002188976006459214,-68.86269119138075,35.16060081955848,-33.70209037182642,-553.9972234514314,0.4213134140203851,407.4994868829662,35.16060081955432,4.1626684321727225e-09,146.9190499824856,0.0,999.5786865859797,-4.2131341402038505,4.1626684321727225e-09,4.162668432172723e-12
0.0021889760064592416,-42.1830129093,7.022412089747722,-7.022412089747722,-120.64519481711638,0.421313414001629,-25.852541746524942,35.16060081955227,0.0,146.91904997764294,0.0,999.5786865859984,-4.21313414001629,0.0,-28.138188729804547
0.0021894054677650413,-38.47523396104964,3.3460762682623173,-3.3460762682623173,-57.48566419888631,0.4349130385306224,-12.318356614047069,35.129157692787324,0.0,70.238933851464,0.0,999.5650869614694,-4.349130385306224,0.0,-31.783081424525008
0.002189999999999991,-33.2505116108171,-1.835170019004681,1.835170019004681,31.528261462836593,0.43768658727321785,6.7560560277507,35.08568162982178,0.0,-37.84663090331407,0.0,999.5623134127268,-4.3768658727321785,0.0,-36.920851648826456
0.0021900000000000188,-33.25051161057461,-1.83517001924513,1.83517001924513,31.52826146696751,0.4376865872729253,6.756056028635897,35.085681629819746,0.0,-37.84663090833048,0.0,999.5623134127271,-4.376865872729253,0.0,-36.92085164906488
0.0021900000000000465,0.0,-35.845762829050734,35.085681629817714,628.8622099300563,1000.0,408.984420983382,35.085681629817714,0.0,-37.84663091343821,0.0,0.0,-4.3768658727260314,0.0,-70.93144445886844
0.0021900000000000743,2.21281320330817e-12,-35.84576282906354,35.08568162981788,628.8622099304931,1000.0,408.9844209880361,35.08568162981567,2.21281320330817e-09,-37.84663091852905,2.21281320330817e-09,0.0,-4.3768658725348555,0.0,-70.93144445887921
0.0021904226813057887,0.03616206048398179,-35.98310206770388,35.09851243338647,633.3563360512711,1000.0,454.86860669454387,35.062350372902486,36.16206048398179,-88.22494274581491,36.16206048398179,0.0,-1.3189929646711775,0.0,-71.04545244060637
0.0021905957191236335,0.05209462661365023,-36.00527203805438,35.10944397334996,633.9298939105925,1000.0,459.04620362176183,35.05734934673631,52.094626613650235,-92.97609753235415,52.094626613650235,0.0,-2.1054546994747625e-10,0.0,-71.06262138479067
0.0021905957191236613,0.05209462661619052,-36.00527203805624,35.10944397335191,633.9298939106229,1000.0,459.04620362173654,35.05734934673572,52.09462661619052,-92.97609753235959,52.09462661619052,1.2367884494324244e-14,1.2367884494324244e-13,0.0,-71.06262138479197
0.0021910184004293757,0.08989369636479802,-35.97011391194599,35.14644794121965,632.0886934480064,999.6843965889983,432.61643765070477,35.05655424485485,89.89369636479802,-65.02073450971294,89.89369636479802,0.3156034110016531,3.156034110016531,0.0,-71.02666815680084
0.00219144108173509,0.1216431881149849,-35.81243769247897,35.19219738451554,625.8921810724714,999.4046159739838,357.89506018232714,35.07055419640055,121.6431881149849,15.617374719185129,121.6431881149849,0.5953840260161919,5.953840260161919,0.0,-70.88299188887952
0.0021918637630408046,0.14209185250662879,-35.546451113620385,35.237743414609525,615.9814547024638,999.1918359785763,243.3740826446067,35.095651562102894,142.09185250662878,139.83629863150557,142.09185250662878,0.80816402142377,8.0816402142377,0.0,-70.64210267572328
0.002192286444346519,0.14726937257099243,-35.19774596069661,35.27346404287647,603.3999043515987,999.069650665511,101.98179834909376,35.12619467030547,147.26937257099243,293.6879479648183,147.26937257099243,0.9303493344891045,9.303493344891045,0.0,-70.32394063100207
0.0021927091256522336,0.13492812703384172,-34.800404373197054,35.29014540446824,589.4753503110405,999.0514468981357,-50.376577700262374,35.155217277434396,134.92812703384172,459.95267428735747,134.92812703384172,0.9485531018642203,9.485531018642202,0.0,-69.95562165063144
0.002193131806957948,0.10479087284796554,-34.39316164211475,35.28001464853821,575.6706246116098,999.1389308664398,-196.6079985046223,35.17522377569025,104.79087284796553,620.0763047594522,104.79087284796553,0.8610691335602824,8.610691335602823,0.0,-69.56838541780499
0.0021935544882636625,0.05857709788341116,-34.01505769999534,35.23760892480551,563.4194121534831,999.321966694943,-320.34917249800367,35.1790318269221,58.577097883411156,756.2517270394634,58.577097883411156,0.6780333050570976,6.780333050570976,0.0,-69.19408952691744
