time,Current: AMDpa,Current: AMDpb,Current: AMDpc,Current: AMDpd,Current: AMDP1,Current: AMDP2,Voltage: VMCF,Voltage: VMDpa,Voltage: VMDpb,Voltage: VMDpc,Voltage: VMDpd,Voltage: VMDP1,Voltage: VMDP2,Voltage: VMout
0.016564,0.0,0.0,1.390870213508606,1.390870213508606,-0.0008676648139953613,0.7654061913490295,-1.872380256652832,-1.872380256652832,-1.872380256652832,0.0,0.0,-9.973329544067383,-6.896136283874512,9.973329544067383
0.016565,0.0,0.0,1.393950343132019,1.393950343132019,-0.0008475780487060547,0.7477467656135559,-1.8607428073883057,-1.8607428073883057,-1.8607428073883057,0.0,0.0,-9.974186897277832,-6.139559745788574,9.974186897277832
0.016566,0.0,0.0,1.3884812593460083,1.3884812593460083,-0.0008180141448974609,0.7216655611991882,-1.849435806274414,-1.849435806274414,-1.849435806274414,0.0,0.0,-9.975019454956055,-5.404853343963623,9.975019454956055
0.016567,0.0,0.0,1.3747906684875488,1.3747906684875488,-0.0007792115211486816,0.6874710917472839,-1.8412612676620483,-1.8412612676620483,-1.8412612676620483,0.0,0.0,-9.975817680358887,-4.700284957885742,9.975817680358887
0.016568,0.0,0.0,1.353356957435608,1.353356957435608,-0.0007316470146179199,0.6455921530723572,-1.8388822078704834,-1.8388822078704834,-1.8388822078704834,0.0,0.0,-9.97657299041748,-4.033753395080566,9.97657299041748
0.016569,0.0,0.0,1.324800729751587,1.324800729751587,-0.0006760358810424805,0.5965712070465088,-1.8447729349136353,-1.8447729349136353,-1.8447729349136353,0.0,0.0,-9.977276802062988,-3.4126718044281006,9.977276802062988
0.016569999999999998,0.0,0.0,1.2898743152618408,1.2898743152618408,0.7488181591033936,-0.0008488297462463379,-1.8611724376678467,-1.8611724376678467,-1.8611724376678467,0.0,0.0,-9.977921485900879,-9.977921485900879,9.977921485900879
0.016571,0.0,0.0,1.3271996974945068,1.3271996974945068,0.7653754353523254,-0.0008676052093505859,-1.8770869970321655,-1.8770869970321655,-1.8770869970321655,0.0,0.0,-9.220824241638184,-9.978779792785645,9.978779792785645
0.016572,0.0,0.0,1.3562641143798828,1.3562641143798828,0.7735570073127747,-0.0008769035339355469,-1.8818418979644775,-1.8818418979644775,-1.8818418979644775,0.0,0.0,-8.4513578414917,-9.979652404785156,9.979652404785156
0.016573,0.0,0.0,1.376760482788086,1.376760482788086,0.7731639742851257,-0.0008764266967773438,-1.878241777420044,-1.878241777420044,-1.878241777420044,0.0,0.0,-7.67799711227417,-9.980528831481934,9.980528831481934
0.016574,0.0,0.0,1.3885396718978882,1.3885396718978882,0.7641241550445557,-0.0008661746978759766,-1.869174599647522,-1.869174599647522,-1.869174599647522,0.0,0.0,-6.909353256225586,-9.981400489807129,9.981400489807129
0.016575,0.0,0.0,1.3916130065917969,1.3916130065917969,0.7464934587478638,-0.0008461475372314453,-1.857554316520691,-1.857554316520691,-1.857554316520691,0.0,0.0,-6.1540446281433105,-9.982256889343262,9.982256889343262
0.016576,0.0,0.0,1.3861513137817383,1.3861513137817383,0.7204550504684448,-0.000816643238067627,-1.8462638854980469,-1.8462638854980469,-1.8462638854980469,0.0,0.0,-5.420570373535156,-9.983088493347168,9.983088493347168
0.016576999999999998,0.0,0.0,1.3724820613861084,1.3724820613861084,0.686316967010498,-0.000777900218963623,-1.8381006717681885,-1.8381006717681885,-1.8381006717681885,0.0,0.0,-4.717184543609619,-9.983885765075684,9.983885765075684
0.016578,0.0,0.0,1.351082444190979,1.351082444190979,0.6445072889328003,-0.0007303953170776367,-1.8357232809066772,-1.8357232809066772,-1.8357232809066772,0.0,0.0,-4.051772594451904,-9.984640121459961,9.984640121459961
0.016579,0.0,0.0,1.3225723505020142,1.3225723505020142,0.5955675840377808,-0.0006748437881469727,-1.8416017293930054,-1.8416017293930054,-1.8416017293930054,0.0,0.0,-3.4317352771759033,-9.985342979431152,9.985342979431152
0.016579999999999998,0.0,0.0,1.2877025604248047,1.2877025604248047,-0.0008473992347717285,0.7475579380989075,-1.857971429824829,-1.857971429824829,-1.857971429824829,0.0,0.0,-9.985986709594727,-9.985986709594727,9.985986709594727
0.016581,0.0,0.0,1.3249635696411133,1.3249635696411133,-0.0008661746978759766,0.7640865445137024,-1.873857021331787,-1.873857021331787,-1.873857021331787,0.0,0.0,-9.98684310913086,-9.230164527893066,9.98684310913086
0.016582,0.0,0.0,1.3539775609970093,1.3539775609970093,-0.0008754134178161621,0.7722535729408264,-1.8786016702651978,-1.8786016702651978,-1.8786016702651978,0.0,0.0,-9.987713813781738,-8.461994171142578,9.987713813781738
0.016583,0.0,0.0,1.3744378089904785,1.3744378089904785,-0.0008749961853027344,0.7718604207038879,-1.8750053644180298,-1.8750053644180298,-1.8750053644180298,0.0,0.0,-9.9885892868042,-7.689937114715576,9.9885892868042
0.016583999999999998,0.0,0.0,1.3861955404281616,1.3861955404281616,-0.0008647441864013672,0.7628350853919983,-1.8659510612487793,-1.8659510612487793,-1.8659510612487793,0.0,0.0,-9.989459037780762,-6.922589302062988,9.989459037780762
0.016585,0.0,0.0,1.3892619609832764,1.3892619609832764,-0.0008447170257568359,0.7452332377433777,-1.8543479442596436,-1.8543479442596436,-1.8543479442596436,0.0,0.0,-9.990313529968262,-6.16855525970459,9.990313529968262
0.016586,0.0,0.0,1.383807897567749,1.383807897567749,-0.0008152127265930176,0.7192379236221313,-1.843074083328247,-1.843074083328247,-1.843074083328247,0.0,0.0,-9.991143226623535,-5.436319828033447,9.991143226623535
0.016586999999999998,0.0,0.0,1.3701598644256592,1.3701598644256592,-0.0007765293121337891,0.6851565837860107,-1.834922194480896,-1.834922194480896,-1.834922194480896,0.0,0.0,-9.991939544677734,-4.7341227531433105,9.991939544677734
0.016588,0.0,0.0,1.34879469871521,1.34879469871521,-0.0007292032241821289,0.6434165835380554,-1.832546353340149,-1.832546353340149,-1.832546353340149,0.0,0.0,-9.992691993713379,-4.069836139678955,9.992691993713379
0.016589,0.0,0.0,1.3203309774398804,1.3203309774398804,-0.0006737112998962402,0.594558596611023,-1.8384124040603638,-1.8384124040603638,-1.8384124040603638,0.0,0.0,-9.993393898010254,-3.4508485794067383,9.993393898010254
0.01659,0.0,0.0,1.2855181694030762,1.2855181694030762,0.7462899684906006,-0.0008459687232971191,-1.8547520637512207,-1.8547520637512207,-1.8547520637512207,0.0,0.0,-9.994036674499512,-9.994036674499512,9.994036674499512
0.016590999999999998,0.0,0.0,1.3227145671844482,1.3227145671844482,0.762789785861969,-0.0008646845817565918,-1.8706084489822388,-1.8706084489822388,-1.8706084489822388,0.0,0.0,-9.239497184753418,-9.994892120361328,9.994892120361328
0.016592,0.0,0.0,1.351677656173706,1.351677656173706,0.7709421515464783,-0.0008739233016967773,-1.875342845916748,-1.875342845916748,-1.875342845916748,0.0,0.0,-8.472631454467773,-9.99576187133789,9.99576187133789
0.016593,0.0,0.0,1.3721015453338623,1.3721015453338623,0.7705488801002502,-0.0008735060691833496,-1.8717502355575562,-1.8717502355575562,-1.8717502355575562,0.0,0.0,-7.70188570022583,-9.996635437011719,9.996635437011719
0.016593999999999998,0.0,0.0,1.3838376998901367,1.3838376998901367,0.761538028717041,-0.0008632540702819824,-1.8627090454101562,-1.8627090454101562,-1.8627090454101562,0.0,0.0,-6.935842037200928,-9.997504234313965,9.997504234313965
0.016595,0.0,0.0,1.386897325515747,1.386897325515747,0.7439652681350708,-0.0008432865142822266,-1.8511232137680054,-1.8511232137680054,-1.8511232137680054,0.0,0.0,-6.1830902099609375,-9.998357772827148,9.998357772827148
0.016596,0.0,0.0,1.381450891494751,1.381450891494751,0.7180132269859314,-0.0008138418197631836,-1.8398661613464355,-1.8398661613464355,-1.8398661613464355,0.0,0.0,-5.45210075378418,-9.999186515808105,9.999186515808105
0.016597,0.0,0.0,1.3678243160247803,1.3678243160247803,0.6839889287948608,-0.0007752180099487305,-1.8317257165908813,-1.8317257165908813,-1.8317257165908813,0.0,0.0,-4.751099586486816,-9.999980926513672,9.999980926513672
0.016597999999999998,0.0,0.0,1.3464936017990112,1.3464936017990112,0.6423189640045166,-0.0007279515266418457,-1.8293514251708984,-1.8293514251708984,-1.8293514251708984,0.0,0.0,-4.087945461273193,-10.000732421875,10.000732421875
0.016599,0.0,0.0,1.3180763721466064,1.3180763721466064,0.5935431122779846,-0.0006725788116455078,-1.835205078125,-1.835205078125,-1.835205078125,0.0,0.0,-3.4700143337249756,-10.001432418823242,10.001432418823242
0.0166,0.0,0.0,1.2833210229873657,1.2833210229873657,-0.0008444786071777344,0.745015025138855,-1.8515145778656006,-1.8515145778656006,-1.8515145778656006,0.0,0.0,-10.002073287963867,-10.002073287963867,10.002073287963867
0.016600999999999998,0.0,0.0,1.3204522132873535,1.3204522132873535,-0.000863194465637207,0.7614858746528625,-1.8673417568206787,-1.8673417568206787,-1.8673417568206787,0.0,0.0,-10.00292682647705,-9.248823165893555,10.00292682647705
0.016602,0.0,0.0,1.3493642807006836,1.3493642807006836,-0.0008724331855773926,0.7696235179901123,-1.872065782546997,-1.872065782546997,-1.872065782546997,0.0,0.0,-10.00379467010498,-8.483268737792969,10.00379467010498
0.016603,0.0,0.0,1.3697516918182373,1.3697516918182373,-0.0008719563484191895,0.7692301273345947,-1.8684769868850708,-1.8684769868850708,-1.8684769868850708,0.0,0.0,-10.004667282104492,-7.713841915130615,10.004667282104492
0.016604,0.0,0.0,1.3814661502838135,1.3814661502838135,-0.0008617043495178223,0.7602338790893555,-1.8594489097595215,-1.8594489097595215,-1.8594489097595215,0.0,0.0,-10.005534172058105,-6.94911003112793,10.005534172058105
0.016604999999999998,0.0,0.0,1.3845189809799194,1.3845189809799194,-0.0008418560028076172,0.74269038438797,-1.847880482673645,-1.847880482673645,-1.847880482673645,0.0,0.0,-10.006385803222656,-6.197648048400879,10.006385803222656
0.016606,0.0,0.0,1.379080057144165,1.379080057144165,-0.0008124709129333496,0.7167819738388062,-1.8366402387619019,-1.8366402387619019,-1.8366402387619019,0.0,0.0,-10.00721263885498,-5.467911720275879,10.00721263885498
0.016607,0.0,0.0,1.3654751777648926,1.3654751777648926,-0.0007739067077636719,0.6828150749206543,-1.8285112380981445,-1.8285112380981445,-1.8285112380981445,0.0,0.0,-10.00800609588623,-4.768113136291504,10.00800609588623
0.016607999999999998,0.0,0.0,1.344179391860962,1.344179391860962,-0.0007266998291015625,0.6412156224250793,-1.8261384963989258,-1.8261384963989258,-1.8261384963989258,0.0,0.0,-10.008756637573242,-4.10609769821167,10.008756637573242
0.016609,0.0,0.0,1.3158090114593506,1.3158090114593506,-0.00067138671875,0.5925224423408508,-1.8319796323776245,-1.8319796323776245,-1.8319796323776245,0.0,0.0,-10.009455680847168,-3.4892287254333496,10.009455680847168
0.01661,0.0,0.0,1.281111478805542,1.281111478805542,0.7437323331832886,-0.000843048095703125,-1.8482587337493896,-1.8482587337493896,-1.8482587337493896,0.0,0.0,-10.010095596313477,-10.010095596313477,10.010095596313477
0.016611,0.0,0.0,1.3181771039962769,1.3181771039962769,0.760174036026001,-0.0008617043495178223,-1.8640563488006592,-1.8640563488006592,-1.8640563488006592,0.0,0.0,-9.258142471313477,-10.010948181152344,10.010948181152344
0.016612,0.0,0.0,1.3470379114151,1.3470379114151,0.7682968974113464,-0.0008709430694580078,-1.868769884109497,-1.868769884109497,-1.868769884109497,0.0,0.0,-8.49390697479248,-10.01181411743164,10.01181411743164
0.016613,0.0,0.0,1.3673886060714722,1.3673886060714722,0.7679033875465393,-0.0008704662322998047,-1.8651849031448364,-1.8651849031448364,-1.8651849031448364,0.0,0.0,-7.725806713104248,-10.01268482208252,10.01268482208252
0.016614,0.0,0.0,1.3790812492370605,1.3790812492370605,0.7589218616485596,-0.0008602738380432129,-1.8561699390411377,-1.8561699390411377,-1.8561699390411377,0.0,0.0,-6.9623942375183105,-10.0135498046875,10.0135498046875
0.016614999999999998,0.0,0.0,1.382127046585083,1.382127046585083,0.7414077520370483,-0.0008404254913330078,-1.8446190357208252,-1.8446190357208252,-1.8446190357208252,0.0,0.0,-6.212229251861572,-10.014400482177734,10.014400482177734
0.016616,0.0,0.0,1.3766958713531494,1.3766958713531494,0.7155431509017944,-0.0008110404014587402,-1.8333957195281982,-1.8333957195281982,-1.8333957195281982,0.0,0.0,-5.483753681182861,-10.015226364135742,10.015226364135742
0.016617,0.0,0.0,1.3631126880645752,1.3631126880645752,0.6816339492797852,-0.0007725358009338379,-1.8252781629562378,-1.8252781629562378,-1.8252781629562378,0.0,0.0,-4.785165309906006,-10.01601791381836,10.01601791381836
0.016618,0.0,0.0,1.3418519496917725,1.3418519496917725,0.6401054263114929,-0.0007254481315612793,-1.8229070901870728,-1.8229070901870728,-1.8229070901870728,0.0,0.0,-4.124295711517334,-10.016766548156738,10.016766548156738
0.016619,0.0,0.0,1.3135287761688232,1.3135287761688232,0.5914954543113708,-0.0006701946258544922,-1.8287357091903687,-1.8287357091903687,-1.8287357091903687,0.0,0.0,-3.508495330810547,-10.017464637756348,10.017464637756348
0.01662,0.0,0.0,1.2788894176483154,1.2788894176483154,-0.0008415579795837402,0.7424429655075073,-1.8449841737747192,-1.8449841737747192,-1.8449841737747192,0.0,0.0,-10.01810359954834,-10.01810359954834,10.01810359954834
0.016621,0.0,0.0,1.3158892393112183,1.3158892393112183,-0.0008602142333984375,0.758855402469635,-1.860751986503601,-1.860751986503601,-1.860751986503601,0.0,0.0,-10.018954277038574,-9.267454147338867,10.018954277038574
0.016621999999999998,0.0,0.0,1.344698429107666,1.344698429107666,-0.0008693933486938477,0.7669633626937866,-1.865454912185669,-1.865454912185669,-1.865454912185669,0.0,0.0,-10.019819259643555,-8.504545211791992,10.019819259643555
0.016623,0.0,0.0,1.3650121688842773,1.3650121688842773,-0.0008689761161804199,0.7665697336196899,-1.861873745918274,-1.861873745918274,-1.861873745918274,0.0,0.0,-10.0206880569458,-7.737778663635254,10.0206880569458
0.016624,0.0,0.0,1.3766827583312988,1.3766827583312988,-0.0008587837219238281,0.7576029300689697,-1.8528718948364258,-1.8528718948364258,-1.8528718948364258,0.0,0.0,-10.021552085876465,-6.975692272186279,10.021552085876465
0.016625,0.0,0.0,1.3797216415405273,1.3797216415405273,-0.000838935375213623,0.7401183843612671,-1.8413385152816772,-1.8413385152816772,-1.8413385152816772,0.0,0.0,-10.022400856018066,-6.226831436157227,10.022400856018066
0.016626,0.0,0.0,1.374298095703125,1.374298095703125,-0.0008096098899841309,0.7142978310585022,-1.8301321268081665,-1.8301321268081665,-1.8301321268081665,0.0,0.0,-10.023224830627441,-5.4996232986450195,10.023224830627441
0.016627,0.0,0.0,1.3607367277145386,1.3607367277145386,-0.0007711648941040039,0.6804466843605042,-1.822026252746582,-1.822026252746582,-1.822026252746582,0.0,0.0,-10.024015426635742,-4.802250862121582,10.024015426635742
0.016628,0.0,0.0,1.3395109176635742,1.3395109176635742,-0.0007241368293762207,0.6389893889427185,-1.8196568489074707,-1.8196568489074707,-1.8196568489074707,0.0,0.0,-10.024763107299805,-4.142532825469971,10.024763107299805
0.016628999999999998,0.0,0.0,1.3112353086471558,1.3112353086471558,-0.0006690621376037598,0.5904629826545715,-1.8254729509353638,-1.8254729509353638,-1.8254729509353638,0.0,0.0,-10.025459289550781,-3.5278067588806152,10.025459289550781
0.01663,0.0,0.0,1.2766542434692383,1.2766542434692383,0.7411454319953918,-0.0008401274681091309,-1.8416907787322998,-1.8416907787322998,-1.8416907787322998,0.0,0.0,-10.026097297668457,-10.026097297668457,10.026097297668457
0.016631,0.0,0.0,1.3135879039764404,1.3135879039764404,0.7575284242630005,-0.0008587241172790527,-1.8574289083480835,-1.8574289083480835,-1.8574289083480835,0.0,0.0,-9.27676010131836,-10.026947021484375,10.026947021484375
0.016632,0.0,0.0,1.3423449993133545,1.3423449993133545,0.7656214237213135,-0.0008679032325744629,-1.8621214628219604,-1.8621214628219604,-1.8621214628219604,0.0,0.0,-8.515185356140137,-10.027810096740723,10.027810096740723
0.016633,0.0,0.0,1.362621545791626,1.362621545791626,0.7652276754379272,-0.0008674263954162598,-1.8585443496704102,-1.8585443496704102,-1.8585443496704102,0.0,0.0,-7.749760627746582,-10.028677940368652,10.028677940368652
0.016634,0.0,0.0,1.3742702007293701,1.3742702007293701,0.7562757134437561,-0.0008572936058044434,-1.8495559692382812,-1.8495559692382812,-1.8495559692382812,0.0,0.0,-6.989008903503418,-10.029540061950684,10.029540061950684
0.016635,0.0,0.0,1.3773020505905151,1.3773020505905151,0.7388209104537964,-0.0008374452590942383,-1.8380404710769653,-1.8380404710769653,-1.8380404710769653,0.0,0.0,-6.241460800170898,-10.030387878417969,10.030387878417969
0.016635999999999998,0.0,0.0,1.3718863725662231,1.3718863725662231,0.7130447030067444,-0.0008081793785095215,-1.8268513679504395,-1.8268513679504395,-1.8268513679504395,0.0,0.0,-5.515528202056885,-10.031210899353027,10.031210899353027
0.016637,0.0,0.0,1.358346939086914,1.358346939086914,0.6792519688606262,-0.0007698535919189453,-1.8187572956085205,-1.8187572956085205,-1.8187572956085205,0.0,0.0,-4.819379806518555,-10.031999588012695,10.031999588012695
0.016638,0.0,0.0,1.3371567726135254,1.3371567726135254,0.6378664374351501,-0.0007228851318359375,-1.816389560699463,-1.816389560699463,-1.816389560699463,0.0,0.0,-4.160820484161377,-10.032746315002441,10.032746315002441
0.016638999999999998,0.0,0.0,1.3089287281036377,1.3089287281036377,0.5894241333007812,-0.000667870044708252,-1.8221930265426636,-1.8221930265426636,-1.8221930265426636,0.0,0.0,-3.547175168991089,-10.033441543579102,10.033441543579102
0.01664,0.0,0.0,1.2744064331054688,1.2744064331054688,-0.0008386373519897461,0.739841103553772,-1.8383800983428955,-1.8383800983428955,-1.8383800983428955,0.0,0.0,-10.034078598022461,-10.034078598022461,10.034078598022461
0.016641,0.0,0.0,1.311273455619812,1.311273455619812,-0.0008571743965148926,0.7561944723129272,-1.854088306427002,-1.854088306427002,-1.854088306427002,0.0,0.0,-10.034926414489746,-9.28606128692627,10.034926414489746
0.016642,0.0,0.0,1.3399784564971924,1.3399784564971924,-0.0008663535118103027,0.7642724514007568,-1.8587703704833984,-1.8587703704833984,-1.8587703704833984,0.0,0.0,-10.035788536071777,-8.525827407836914,10.035788536071777
0.016642999999999998,0.0,0.0,1.360217809677124,1.360217809677124,-0.000865936279296875,0.763878583908081,-1.8551971912384033,-1.8551971912384033,-1.8551971912384033,0.0,0.0,-10.036654472351074,-7.761752128601074,10.036654472351074
0.016644,0.0,0.0,1.3718441724777222,1.3718441724777222,-0.0008557438850402832,0.7549415826797485,-1.8462222814559937,-1.8462222814559937,-1.8462222814559937,0.0,0.0,-10.037515640258789,-7.002342224121094,10.037515640258789
0.016645,0.0,0.0,1.3748689889907837,1.3748689889907837,-0.0008359551429748535,0.7375167012214661,-1.8347246646881104,-1.8347246646881104,-1.8347246646881104,0.0,0.0,-10.038361549377441,-6.256113052368164,10.038361549377441
0.016645999999999998,0.0,0.0,1.3694610595703125,1.3694610595703125,-0.0008068084716796875,0.711785078048706,-1.8235529661178589,-1.8235529661178589,-1.8235529661178589,0.0,0.0,-10.039182662963867,-5.5314621925354,10.039182662963867
0.016647,0.0,0.0,1.3559439182281494,1.3559439182281494,-0.0007684826850891113,0.6780510544776917,-1.815470814704895,-1.815470814704895,-1.815470814704895,0.0,0.0,-10.039970397949219,-4.836544036865234,10.039970397949219
0.016648,0.0,0.0,1.3347892761230469,1.3347892761230469,-0.0007215142250061035,0.6367376446723938,-1.8131049871444702,-1.8131049871444702,-1.8131049871444702,0.0,0.0,-10.040715217590332,-4.179149627685547,10.040715217590332
0.016649,0.0,0.0,1.3066093921661377,1.3066093921661377,-0.0006667375564575195,0.588379979133606,-1.8188958168029785,-1.8188958168029785,-1.8188958168029785,0.0,0.0,-10.041409492492676,-3.5665907859802246,10.041409492492676
0.016649999999999998,0.0,0.0,1.272146224975586,1.272146224975586,0.7385291457176208,-0.0008371472358703613,-1.8350520133972168,-1.8350520133972168,-1.8350520133972168,0.0,0.0,-10.042045593261719,-10.042045593261719,10.042045593261719
0.016651,0.0,0.0,1.3089463710784912,1.3089463710784912,0.7548527121543884,-0.0008556842803955078,-1.8507301807403564,-1.8507301807403564,-1.8507301807403564,0.0,0.0,-9.295354843139648,-10.042892456054688,10.042892456054688
0.016652,0.0,0.0,1.3375988006591797,1.3375988006591797,0.7629155516624451,-0.0008647441864013672,-1.855401635169983,-1.855401635169983,-1.855401635169983,0.0,0.0,-8.536470413208008,-10.043752670288086,10.043752670288086
0.016652999999999998,0.0,0.0,1.3578006029129028,1.3578006029129028,0.7625215649604797,-0.0008643865585327148,-1.8518325090408325,-1.8518325090408325,-1.8518325090408325,0.0,0.0,-7.773751735687256,-10.044617652893066,10.044617652893066
0.016654,0.0,0.0,1.3694047927856445,1.3694047927856445,0.7535996437072754,-0.000854194164276123,-1.8428711891174316,-1.8428711891174316,-1.8428711891174316,0.0,0.0,-7.01569128036499,-10.045476913452148,10.045476913452148
0.016655,0.0,0.0,1.372422695159912,1.372422695159912,0.7362049221992493,-0.0008345246315002441,-1.8313915729522705,-1.8313915729522705,-1.8313915729522705,0.0,0.0,-6.27078914642334,-10.046320915222168,10.046320915222168
0.016656,0.0,0.0,1.3670227527618408,1.3670227527618408,0.7105181813240051,-0.0008053183555603027,-1.820237159729004,-1.820237159729004,-1.820237159729004,0.0,0.0,-5.547427654266357,-10.047141075134277,10.047141075134277
0.016656999999999998,0.0,0.0,1.3535277843475342,1.3535277843475342,0.6768432259559631,-0.000767052173614502,-1.8121668100357056,-1.8121668100357056,-1.8121668100357056,0.0,0.0,-4.8537468910217285,-10.047926902770996,10.047926902770996
0.016658,0.0,0.0,1.3324089050292969,1.3324089050292969,0.6356023550033569,-0.0007203221321105957,-1.809802532196045,-1.809802532196045,-1.809802532196045,0.0,0.0,-4.197524070739746,-10.048670768737793,10.048670768737793
0.016659,0.0,0.0,1.3042774200439453,1.3042774200439453,0.5873297452926636,-0.0006655454635620117,-1.8155806064605713,-1.8155806064605713,-1.8155806064605713,0.0,0.0,-3.5860579013824463,-10.04936408996582,10.04936408996582
0.016659999999999998,0.0,0.0,1.2698736190795898,1.2698736190795898,-0.0008356571197509766,0.7372103333473206,-1.8317055702209473,-1.8317055702209473,-1.8317055702209473,0.0,0.0,-10.04999828338623,-10.04999828338623,10.04999828338623
0.016661,0.0,0.0,1.3066065311431885,1.3066065311431885,-0.0008540749549865723,0.7535039782524109,-1.8473533391952515,-1.8473533391952515,-1.8473533391952515,0.0,0.0,-10.050843238830566,-9.304640769958496,10.050843238830566
0.016662,0.0,0.0,1.335206151008606,1.335206151008606,-0.0008632540702819824,0.7615516185760498,-1.8520140647888184,-1.8520140647888184,-1.8520140647888184,0.0,0.0,-10.051701545715332,-8.547113418579102,10.051701545715332
0.016663,0.0,0.0,1.355370283126831,1.355370283126831,-0.0008628368377685547,0.7611575722694397,-1.8484488725662231,-1.8484488725662231,-1.8484488725662231,0.0,0.0,-10.05256462097168,-7.785758972167969,10.05256462097168
0.016663999999999998,0.0,0.0,1.3669520616531372,1.3669520616531372,-0.0008527040481567383,0.7522507905960083,-1.8395010232925415,-1.8395010232925415,-1.8395010232925415,0.0,0.0,-10.053421974182129,-7.029054641723633,10.053421974182129
0.016665,0.0,0.0,1.3699628114700317,1.3699628114700317,-0.000832974910736084,0.7348862886428833,-1.8280394077301025,-1.8280394077301025,-1.8280394077301025,0.0,0.0,-10.054265022277832,-6.285486221313477,10.054265022277832
0.016666,0.0,0.0,1.3645708560943604,1.3645708560943604,-0.000803828239440918,0.7092446088790894,-1.8169023990631104,-1.8169023990631104,-1.8169023990631104,0.0,0.0,-10.055083274841309,-5.56342077255249,10.055083274841309
0.016666999999999998,0.0,0.0,1.3510982990264893,1.3510982990264893,-0.0007657408714294434,0.6756290793418884,-1.808843970298767,-1.808843970298767,-1.808843970298767,0.0,0.0,-10.055868148803711,-4.870984077453613,10.055868148803711
0.016668,0.0,0.0,1.3300154209136963,1.3300154209136963,-0.0007190108299255371,0.6344611048698425,-1.8064814805984497,-1.8064814805984497,-1.8064814805984497,0.0,0.0,-10.056610107421875,-4.215939044952393,10.056610107421875
0.016669,0.0,0.0,1.301932454109192,1.301932454109192,-0.0006642937660217285,0.5862740278244019,-1.8122466802597046,-1.8122466802597046,-1.8122466802597046,0.0,0.0,-10.05730152130127,-3.6055715084075928,10.05730152130127
0.01667,0.0,0.0,1.267588496208191,1.267588496208191,0.735883891582489,-0.0008341073989868164,-1.8283402919769287,-1.8283402919769287,-1.8283402919769287,0.0,0.0,-10.057934761047363,-10.057934761047363,10.057934761047363
0.016671,0.0,0.0,1.3042536973953247,1.3042536973953247,0.7521474361419678,-0.0008525848388671875,-1.8439576625823975,-1.8439576625823975,-1.8439576625823975,0.0,0.0,-9.313919067382812,-10.058777809143066,10.058777809143066
0.016672,0.0,0.0,1.3328003883361816,1.3328003883361816,0.7601798176765442,-0.0008617043495178223,-1.8486075401306152,-1.8486075401306152,-1.8486075401306152,0.0,0.0,-8.557755470275879,-10.059635162353516,10.059635162353516
0.016673,0.0,0.0,1.35292649269104,1.35292649269104,0.7597856521606445,-0.0008612871170043945,-1.8450462818145752,-1.8450462818145752,-1.8450462818145752,0.0,0.0,-7.7977728843688965,-10.06049633026123,10.06049633026123
0.016673999999999998,0.0,0.0,1.364485740661621,1.364485740661621,0.7508940696716309,-0.0008511543273925781,-1.836112141609192,-1.836112141609192,-1.836112141609192,0.0,0.0,-7.04243278503418,-10.061352729797363,10.061352729797363
0.016675,0.0,0.0,1.3674894571304321,1.3674894571304321,0.7335600256919861,-0.0008314251899719238,-1.8246686458587646,-1.8246686458587646,-1.8246686458587646,0.0,0.0,-6.300205707550049,-10.062193870544434,10.062193870544434
0.016676,0.0,0.0,1.362105369567871,1.362105369567871,0.7079637050628662,-0.000802457332611084,-1.8135491609573364,-1.8135491609573364,-1.8135491609573364,0.0,0.0,-5.57944393157959,-10.063011169433594,10.063011169433594
0.016677,0.0,0.0,1.3486554622650146,1.3486554622650146,0.6744078397750854,-0.0007643699645996094,-1.8055027723312378,-1.8055027723312378,-1.8055027723312378,0.0,0.0,-4.88825798034668,-10.063794136047363,10.063794136047363
0.016678,0.0,0.0,1.3276088237762451,1.3276088237762451,0.6333132386207581,-0.0007176995277404785,-1.8031420707702637,-1.8031420707702637,-1.8031420707702637,0.0,0.0,-4.2343974113464355,-10.064535140991211,10.064535140991211
0.016679,0.0,0.0,1.299574613571167,1.299574613571167,0.5852121710777283,-0.0006630420684814453,-1.808894395828247,-1.808894395828247,-1.808894395828247,0.0,0.0,-3.6251347064971924,-10.065225601196289,10.065225601196289
0.01668,0.0,0.0,1.2652907371520996,1.2652907371520996,-0.0008326172828674316,0.7345504760742188,-1.8249564170837402,-1.8249564170837402,-1.8249564170837402,0.0,0.0,-10.065857887268066,-10.065857887268066,10.065857887268066
0.016680999999999998,0.0,0.0,1.3018878698349,1.3018878698349,-0.0008510351181030273,0.7507837414741516,-1.8405431509017944,-1.8405431509017944,-1.8405431509017944,0.0,0.0,-10.066699981689453,-9.323190689086914,10.066699981689453
0.016682,0.0,0.0,1.330381155014038,1.330381155014038,-0.0008600950241088867,0.758800745010376,-1.8451822996139526,-1.8451822996139526,-1.8451822996139526,0.0,0.0,-10.06755542755127,-8.568398475646973,10.06755542755127
0.016683,0.0,0.0,1.3504691123962402,1.3504691123962402,-0.000859677791595459,0.7584064602851868,-1.8416252136230469,-1.8416252136230469,-1.8416252136230469,0.0,0.0,-10.068415641784668,-7.809794902801514,10.068415641784668
0.016684,0.0,0.0,1.3620057106018066,1.3620057106018066,-0.000849604606628418,0.7495301365852356,-1.8327049016952515,-1.8327049016952515,-1.8327049016952515,0.0,0.0,-10.069270133972168,-7.055826663970947,10.069270133972168
